,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Ivan Toney,17.0,eng ENG,FW,26-212,90,2,0,1,1,1,1,1,0,45,0,0,0,1.0,0.2,0.1,2,1,13,28,46.4,1,20,0,1,0
1,Yoane Wissa,11.0,cd COD,LW,26-041,70,0,0,0,0,1,0,0,0,19,0,0,0,0.0,0.0,0.0,1,0,8,12,66.7,2,11,0,6,4
2,Mads Roerslev,30.0,dk DEN,RB,23-112,20,0,0,0,0,1,0,0,0,7,0,1,1,0.1,0.1,0.0,0,0,0,3,0.0,0,0,0,0,0
3,Bryan Mbeumo,19.0,cm CMR,"RW,FW",23-068,79,0,0,0,0,1,0,0,0,29,0,0,0,0.1,0.1,0.1,2,1,11,18,61.1,3,15,1,6,2
4,Sergi Canós,7.0,es ESP,FW,25-254,11,0,0,0,0,0,0,0,0,8,0,0,2,0.0,0.0,0.0,1,0,3,4,75.0,1,4,0,2,2
5,Mathias Jensen,8.0,dk DEN,"LM,CM",26-286,79,0,0,0,0,0,0,1,0,37,2,4,3,0.0,0.0,0.0,1,0,13,23,56.5,1,15,0,2,1
6,Josh Dasilva,10.0,eng ENG,CM,23-356,11,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,1,0,3,4,75.0,2,4,1,0,0
7,Vitaly Janelt,27.0,de GER,CM,24-157,90,0,0,0,0,0,0,0,0,35,3,2,3,0.0,0.0,0.0,1,0,18,22,81.8,2,6,0,0,0
8,Frank Onyeka,15.0,ng NGA,RM,24-286,70,0,1,0,0,1,0,0,0,26,2,2,2,0.1,0.1,0.2,1,1,11,14,78.6,1,9,0,1,0
9,Shandon Baptiste,26.0,gd GRN,CM,24-189,20,0,0,0,0,0,0,1,0,4,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,2,0,0,0
10,Rico Henry,3.0,eng ENG,LB,25-098,86,0,0,0,0,0,0,0,0,30,0,0,1,0.0,0.0,0.0,0,0,16,23,69.6,1,8,0,0,0
11,Saman Ghoddos,14.0,ir IRN,LB,29-038,4,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
12,Ben Mee,16.0,eng ENG,CB,33-023,90,0,0,0,0,1,0,0,0,37,0,1,5,0.1,0.1,0.0,0,0,12,23,52.2,1,10,0,0,0
13,Ethan Pinnock,5.0,jm JAM,CB,29-138,90,0,0,0,0,0,0,0,0,38,2,1,1,0.0,0.0,0.0,1,1,22,27,81.5,5,7,0,0,0
14,Kristoffer Ajer,20.0,no NOR,"RB,CB",24-180,90,0,0,0,0,0,0,0,0,37,2,0,2,0.0,0.0,0.0,1,0,18,24,75.0,3,16,3,3,0
15,David Raya,1.0,es ESP,GK,27-029,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,21,34,61.8,0,18,0,0,0
16,16 Players,,,,,990,2,1,1,1,6,1,3,0,396,12,12,21,1.5,0.7,0.5,12,4,169,259,65.3,23,145,5,21,9
