,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Kieffer Moore,21.0,wls WAL,FW,30-096,67,29,1,1,16,12,3,29,0,0,,0,,21,40,7,0,1,0,2,4,28,2
1,Jaidon Anthony,32.0,eng ENG,LM,22-346,23,11,2,4,2,5,1,11,0,0,,0,,7,35,19,0,0,0,0,0,7,2
2,Dominic Solanke,9.0,eng ENG,FW,25-059,90,30,1,4,14,12,6,30,1,0,0.0,1,100.0,22,213,43,1,2,2,3,2,24,7
3,Philip Billing,29.0,dk DEN,"LM,FW",26-154,87,43,2,7,19,17,4,43,1,1,100.0,0,0.0,22,84,47,2,2,1,1,4,29,3
4,Ben Pearson,22.0,eng ENG,DM,27-312,3,3,0,1,2,0,0,3,0,0,,0,,1,3,3,0,0,0,0,0,2,0
5,Jefferson Lerma,8.0,co COL,CM,28-018,90,50,3,15,27,10,1,50,0,0,,0,,20,57,37,1,1,0,0,1,24,1
6,Lewis Cook,4.0,eng ENG,CM,25-282,90,45,3,13,25,7,1,45,0,0,,0,,15,45,13,0,0,0,0,1,24,1
7,Marcus Tavernier,16.0,eng ENG,RM,23-235,79,47,2,6,16,25,10,47,4,0,0.0,4,100.0,34,239,112,5,3,2,3,5,31,7
8,Ryan Christie,10.0,sct SCO,RM,27-263,11,5,2,3,3,1,0,5,0,0,,0,,3,52,30,0,0,0,1,0,2,1
9,Jordan Zemura,33.0,zw ZIM,LB,22-363,90,41,1,7,14,21,7,41,6,1,16.7,5,83.3,22,140,77,4,2,1,5,2,21,1
10,Marcos Senesi,25.0,ar ARG,CB,25-186,90,36,12,26,11,0,0,36,0,0,,0,,14,78,54,0,0,0,1,0,13,0
11,Jack Stephens,3.0,eng ENG,CB,28-289,90,28,6,17,10,1,1,28,0,0,,0,,13,51,23,0,0,0,0,0,13,1
12,Adam Smith,15.0,eng ENG,RB,31-197,90,42,3,17,16,10,0,42,1,0,0.0,1,100.0,11,94,78,1,1,0,2,0,12,1
13,Mark Travers,1.0,ie IRL,GK,23-178,90,35,31,35,0,0,0,35,0,0,,0,,16,111,60,0,0,0,0,0,10,0
14,14 Players,,,,,990,445,69,156,175,121,34,445,13,2,15.4,11,84.6,221,1242,603,14,12,6,18,19,240,27
