,num,joueur
0,,Steven Nzonzi
1,,Stephen Ireland
2,,Andy Wilkinson
3,,Peter Crouch
4,,Wilson Palacios
5,,Oussama Assaidi
6,,Ryan Shawcross
7,,Erik Pieters
8,,Jonathan Walters
9,,
10,,Jack Butland
