,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Julián Álvarez,19.0,ar ARG,"FW,LM,AM",23-110,90,37,0,4,10,24,8,37,4,1,25.0,3,75.0,27,129,53,4,2,3,1,1,31,6
1,Cole Palmer,80.0,eng ENG,"LW,RW",21-015,90,60,0,1,22,37,8,60,6,3,50.0,1,16.7,44,385,218,9,3,5,2,1,54,13
2,Riyad Mahrez,26.0,dz ALG,RW,32-089,73,39,0,2,12,25,3,39,2,0,0.0,2,100.0,24,124,54,2,0,1,1,3,30,5
3,Erling Haaland,9.0,no NOR,FW,22-304,17,6,0,0,4,2,2,6,0,0,,0,,3,10,0,0,0,0,0,0,6,1
4,Phil Foden,47.0,eng ENG,"AM,LW",22-358,90,68,2,9,34,27,4,68,1,0,0.0,1,100.0,44,258,118,5,3,2,0,1,60,2
5,Sergio Gómez,21.0,es ESP,LM,22-259,77,72,3,15,39,19,1,72,1,0,0.0,1,100.0,42,229,130,3,4,0,3,1,53,1
6,Kevin De Bruyne,17.0,be BEL,RM,31-327,13,15,0,0,6,9,0,15,1,0,0.0,1,100.0,6,15,7,0,0,0,0,0,8,0
7,Rico Lewis,82.0,eng ENG,"RM,LB",18-181,90,48,2,11,26,11,1,48,1,1,100.0,0,0.0,25,120,44,0,2,0,0,0,39,2
8,Kalvin Phillips,4.0,eng ENG,"DM,CM",27-170,90,92,4,19,65,9,2,92,1,1,100.0,0,0.0,63,288,89,0,1,0,0,1,75,1
9,Aymeric Laporte,14.0,es ESP,CB,28-359,77,84,9,35,46,3,0,84,0,0,,0,,60,427,350,2,2,0,0,0,65,0
10,Rodri,16.0,es ESP,CB,26-333,13,23,2,12,10,1,0,23,0,0,,0,,18,107,77,0,1,0,0,0,19,0
11,Manuel Akanji,25.0,ch SUI,CB,27-306,56,68,4,24,44,0,0,68,0,0,,0,,54,295,187,0,0,0,0,0,59,0
12,John Stones,5.0,eng ENG,CB,28-358,34,46,6,30,15,1,1,46,0,0,,0,,35,242,192,0,0,0,0,0,39,0
13,Kyle Walker,2.0,eng ENG,"CB,RB",32-358,90,80,2,23,47,10,1,80,1,1,100.0,0,0.0,50,237,133,3,3,0,1,0,66,4
14,Stefan Ortega,18.0,de GER,GK,30-196,90,63,47,63,0,0,0,63,0,0,,0,,48,152,88,0,0,0,0,0,41,0
15,15 Players,,,,,990,801,81,248,380,178,31,801,18,7,38.9,9,50.0,543,3018,1740,28,21,11,8,8,645,35
