,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Steve Mounié,24.0,bj BEN,FW,23-074,73,20,0,3,12,5,1,20,0,0,,0,,4,17,1,0,1,0,3,1,10,0
1,Laurent Depoitre,20.0,be BEL,FW,29-005,17,5,0,0,3,2,2,5,0,0,,0,,0,0,0,0,0,0,0,0,4,0
2,Tom Ince,22.0,eng ENG,LW,25-316,90,29,1,5,17,8,1,29,3,2,66.7,1,33.3,25,190,99,2,0,1,2,2,22,2
3,Elias Kachunga,9.0,cd COD,RW,25-234,90,31,2,8,10,14,0,31,2,1,50.0,1,50.0,22,138,54,3,1,0,0,1,22,9
4,Aaron Mooy,10.0,au AUS,CM,27-088,90,53,3,6,40,8,0,53,3,3,100.0,0,0.0,42,239,119,2,1,0,1,1,41,1
5,Jonathan Hogg,6.0,eng ENG,CM,29-006,45,35,3,15,19,1,0,35,0,0,,0,,24,129,66,0,0,0,0,1,26,0
6,Dean Whitehead,4.0,eng ENG,CM,35-325,45,34,1,13,20,1,0,34,0,0,,0,,27,118,49,0,0,0,0,0,29,0
7,Danny Williams,19.0,us USA,CM,28-279,90,31,2,5,21,5,0,31,1,0,0.0,1,100.0,25,90,40,0,0,0,1,1,25,2
8,Chris Löwe,15.0,de GER,LB,28-240,66,45,2,14,25,6,0,45,0,0,,0,,25,120,68,2,2,0,0,0,31,8
9,Florent Hadergjonaj,33.0,xk KVX,LB,23-134,24,14,0,2,9,4,0,14,1,1,100.0,0,0.0,7,43,31,1,1,0,0,0,8,1
10,Christopher Schindler,26.0,de GER,CB,27-227,90,65,5,33,31,1,0,65,0,0,,0,,51,241,99,1,1,0,0,0,52,0
11,Mathias Jørgensen,25.0,dk DEN,CB,27-233,90,75,8,29,44,2,0,75,0,0,,0,,41,183,126,1,1,0,0,0,53,0
12,Tommy Smith,2.0,eng ENG,RB,25-242,90,59,3,18,28,14,0,59,1,1,100.0,0,0.0,36,214,109,2,1,0,3,0,39,8
13,Jonas Lössl,1.0,dk DEN,GK,28-314,90,41,34,41,0,0,0,41,0,0,,0,,14,118,78,0,0,0,0,0,16,0
14,14 Players,,,,,990,537,64,192,279,71,4,537,11,8,72.7,3,27.3,343,1840,939,14,9,1,10,7,378,31
