,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Steve Mounié,24.0,bj BEN,FW,23-074,73,0,0,0,0,0,2,0,1,0,0,0,0,2,3,4,42.9
1,Laurent Depoitre,20.0,be BEL,FW,29-005,17,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,66.7
2,Tom Ince,22.0,eng ENG,LW,25-316,90,0,0,0,1,0,0,0,1,0,0,0,0,6,0,1,0.0
3,Elias Kachunga,9.0,cd COD,RW,25-234,90,0,0,0,0,2,0,2,0,3,0,0,0,7,0,0,
4,Aaron Mooy,10.0,au AUS,CM,27-088,90,0,0,0,1,1,0,3,0,0,0,0,0,3,1,0,100.0
5,Jonathan Hogg,6.0,eng ENG,CM,29-006,45,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,
6,Dean Whitehead,4.0,eng ENG,CM,35-325,45,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
7,Danny Williams,19.0,us USA,CM,28-279,90,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,50.0
8,Chris Löwe,15.0,de GER,LB,28-240,66,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,
9,Florent Hadergjonaj,33.0,xk KVX,LB,23-134,24,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,
10,Christopher Schindler,26.0,de GER,CB,27-227,90,0,0,0,1,0,0,0,1,0,0,0,0,5,1,1,50.0
11,Mathias Jørgensen,25.0,dk DEN,CB,27-233,90,0,0,0,2,0,0,0,5,0,0,0,0,1,0,1,0.0
12,Tommy Smith,2.0,eng ENG,RB,25-242,90,0,0,0,2,0,0,0,1,1,0,0,0,3,1,1,50.0
13,Jonas Lössl,1.0,dk DEN,GK,28-314,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,0,0,0,11,3,2,9,11,4,0,0,0,37,11,11,50.0
