,num,joueur
0,,Chris Brunt
1,,Paul Scharner
2,,Peter Odemwingie
3,,Youssouf Mulumbu
4,,Somen Tchoyi
5,,Gabriel Tamaș
6,,Marek Čech
7,,James Morrison
8,,Gonzalo Jara
9,,
10,,Boaz Myhill
