,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Danny Welbeck,18.0,eng ENG,FW,32-070,56,8,7,1,0,0,0,0,0,0,0,0,0,7,0,0
1,Jeremy Sarmiento,19.0,ec ECU,"CM,AM",20-233,34,15,15,0,0,0,0,2,0,0,0,0,0,12,0,0
2,Deniz Undav,21.0,de GER,"AM,FW",26-200,74,17,17,0,0,0,0,0,0,0,0,0,0,17,0,0
3,Julio César Enciso,20.0,py PAR,FW,19-012,16,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0
4,Solly March,7.0,eng ENG,"AM,RM",28-199,88,60,56,4,0,0,0,10,1,3,1,2,0,39,0,2
5,Adam Webster,4.0,eng ENG,CB,28-031,2,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
6,Billy Gilmour,27.0,sct SCO,CM,21-238,56,36,36,0,0,0,0,0,0,0,0,0,0,32,0,0
7,Moisés Caicedo,25.0,ec ECU,DM,21-094,34,23,23,0,0,0,0,0,0,0,0,0,0,20,0,0
8,Pascal Groß,13.0,de GER,"CM,RB,DM",31-234,90,102,93,9,4,0,1,7,1,4,2,1,0,88,0,0
9,Kaoru Mitoma,22.0,jp JPN,"WB,LM,LW",25-260,90,36,36,0,0,0,0,3,0,0,0,0,0,28,0,0
10,Tariq Lamptey,2.0,gh GHA,"WB,RB",22-127,74,57,51,6,1,1,0,6,5,0,0,0,0,46,0,2
11,Facundo Buonanotte,40.0,ar ARG,"CM,RW",18-043,16,8,7,1,0,0,0,0,1,0,0,0,0,7,0,0
12,Pervis Estupiñán,30.0,ec ECU,"CB,LB",25-014,90,83,79,4,0,0,0,2,4,0,0,0,0,72,0,1
13,Lewis Dunk,5.0,eng ENG,CB,31-075,90,138,134,4,1,0,1,0,0,0,0,0,0,129,0,0
14,Joël Veltman,34.0,nl NED,"CB,RB",31-020,90,101,96,5,2,0,0,0,3,0,0,0,0,96,0,0
15,Robert Sánchez,1.0,es ESP,GK,25-078,90,37,29,8,0,0,0,0,0,0,0,0,0,29,0,0
16,16 Players,,,,,990,732,690,42,8,1,2,31,15,7,3,3,0,631,0,5
