,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Lucas Pérez,9.0,es ESP,FW,28-000,61,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Olivier Giroud,12.0,fr FRA,FW,29-346,29,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,0
2,Alex Oxlade-Chamberlain,15.0,eng ENG,AM,23-026,61,0,0,0,0,2,0,0,0,2,2,0,2,1,2,0,0,0
3,Alexis Sánchez,7.0,cl CHI,"FW,MF",27-266,29,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0
4,Theo Walcott,14.0,eng ENG,AM,27-178,74,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0
5,Alex Iwobi,17.0,ng NGA,"FW,MF",20-130,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,Mesut Özil,11.0,de GER,AM,27-331,90,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0
7,Francis Coquelin,34.0,fr FRA,DM,25-120,90,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0
8,Santi Cazorla,19.0,es ESP,DM,31-272,90,1,0,1,1,1,1,1,0,0,2,0,8,0,2,0,0,0
9,Nacho Monreal,18.0,es ESP,LB,30-197,90,0,0,0,0,2,0,1,0,1,0,0,2,2,6,0,0,0
10,Laurent Koscielny,6.0,fr FRA,CB,31-000,90,1,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0
11,Shkodran Mustafi,20.0,de GER,CB,24-146,90,0,0,0,0,1,0,0,0,0,0,0,1,3,2,0,0,0
12,Héctor Bellerín,24.0,es ESP,RB,21-175,90,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0
13,Petr Čech,33.0,cz CZE,GK,34-113,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,14 Players,,,,,990,2,0,1,1,17,2,2,0,10,9,0,28,10,20,1,1,0
