,team,matchweek,Match Report
28,Arsenal-Stats,Matchweek 30,https://fbref.com/en/matches/76168794/West-Bromwich-Albion-Arsenal-March-19-2011-Premier-League
29,Arsenal-Stats,Matchweek 31,https://fbref.com/en/matches/66f7868b/Arsenal-Blackburn-Rovers-April-2-2011-Premier-League
30,Arsenal-Stats,Matchweek 32,https://fbref.com/en/matches/bc7c5ace/Blackpool-Arsenal-April-10-2011-Premier-League
31,Arsenal-Stats,Matchweek 33,https://fbref.com/en/matches/e81e0fa0/Arsenal-Liverpool-April-17-2011-Premier-League
32,Arsenal-Stats,Matchweek 28,https://fbref.com/en/matches/fa8f0565/North-London-Derby-Tottenham-Hotspur-Arsenal-April-20-2011-Premier-League
33,Arsenal-Stats,Matchweek 34,https://fbref.com/en/matches/fcda4243/Bolton-Wanderers-Arsenal-April-24-2011-Premier-League
34,Arsenal-Stats,Matchweek 35,https://fbref.com/en/matches/2d8daae9/Arsenal-Manchester-United-May-1-2011-Premier-League
35,Arsenal-Stats,Matchweek 36,https://fbref.com/en/matches/712270d6/Stoke-City-Arsenal-May-8-2011-Premier-League
36,Arsenal-Stats,Matchweek 37,https://fbref.com/en/matches/ae932621/Arsenal-Aston-Villa-May-15-2011-Premier-League
37,Arsenal-Stats,Matchweek 38,https://fbref.com/en/matches/bc1c525c/Fulham-Arsenal-May-22-2011-Premier-League
38,Aston-Villa-Stats,Matchweek 1,https://fbref.com/en/matches/6155b2f5/Aston-Villa-West-Ham-United-August-14-2010-Premier-League
39,Aston-Villa-Stats,Matchweek 2,https://fbref.com/en/matches/cc0df781/Newcastle-United-Aston-Villa-August-22-2010-Premier-League
40,Aston-Villa-Stats,Matchweek 3,https://fbref.com/en/matches/f04dd914/Aston-Villa-Everton-August-29-2010-Premier-League
41,Aston-Villa-Stats,Matchweek 4,https://fbref.com/en/matches/9c1cc5cb/Stoke-City-Aston-Villa-September-13-2010-Premier-League
42,Aston-Villa-Stats,Matchweek 5,https://fbref.com/en/matches/907608af/Aston-Villa-Bolton-Wanderers-September-18-2010-Premier-League
43,Aston-Villa-Stats,Matchweek 6,https://fbref.com/en/matches/eec4a586/Wolverhampton-Wanderers-Aston-Villa-September-26-2010-Premier-League
44,Aston-Villa-Stats,Matchweek 7,https://fbref.com/en/matches/92980a5f/Tottenham-Hotspur-Aston-Villa-October-2-2010-Premier-League
45,Aston-Villa-Stats,Matchweek 8,https://fbref.com/en/matches/1688d8b7/Aston-Villa-Chelsea-October-16-2010-Premier-League
46,Aston-Villa-Stats,Matchweek 9,https://fbref.com/en/matches/393ea495/Sunderland-Aston-Villa-October-23-2010-Premier-League
47,Aston-Villa-Stats,Matchweek 10,https://fbref.com/en/matches/57662fc1/Aston-Villa-Birmingham-City-October-31-2010-Premier-League
48,Aston-Villa-Stats,Matchweek 11,https://fbref.com/en/matches/a73c712d/Fulham-Aston-Villa-November-6-2010-Premier-League
49,Aston-Villa-Stats,Matchweek 12,https://fbref.com/en/matches/94b4c9dc/Aston-Villa-Blackpool-November-10-2010-Premier-League
50,Aston-Villa-Stats,Matchweek 13,https://fbref.com/en/matches/6c6a17ab/Aston-Villa-Manchester-United-November-13-2010-Premier-League
51,Aston-Villa-Stats,Matchweek 14,https://fbref.com/en/matches/a79e3620/Blackburn-Rovers-Aston-Villa-November-21-2010-Premier-League
52,Aston-Villa-Stats,Matchweek 15,https://fbref.com/en/matches/7725ae9c/Aston-Villa-Arsenal-November-27-2010-Premier-League
53,Aston-Villa-Stats,Matchweek 16,https://fbref.com/en/matches/526a7383/Liverpool-Aston-Villa-December-6-2010-Premier-League
54,Aston-Villa-Stats,Matchweek 17,https://fbref.com/en/matches/47c84d2e/Aston-Villa-West-Bromwich-Albion-December-11-2010-Premier-League
55,Aston-Villa-Stats,Matchweek 19,https://fbref.com/en/matches/ff5ef7fb/Aston-Villa-Tottenham-Hotspur-December-26-2010-Premier-League
56,Aston-Villa-Stats,Matchweek 20,https://fbref.com/en/matches/77dbb63e/Manchester-City-Aston-Villa-December-28-2010-Premier-League
57,Aston-Villa-Stats,Matchweek 21,https://fbref.com/en/matches/e8f1b22b/Chelsea-Aston-Villa-January-2-2011-Premier-League
58,Aston-Villa-Stats,Matchweek 22,https://fbref.com/en/matches/096f02c8/Aston-Villa-Sunderland-January-5-2011-Premier-League
59,Aston-Villa-Stats,Matchweek 23,https://fbref.com/en/matches/c70d2c81/Birmingham-City-Aston-Villa-January-16-2011-Premier-League
60,Aston-Villa-Stats,Matchweek 24,https://fbref.com/en/matches/1524a30b/Aston-Villa-Manchester-City-January-22-2011-Premier-League
61,Aston-Villa-Stats,Matchweek 18,https://fbref.com/en/matches/0389f4ee/Wigan-Athletic-Aston-Villa-January-25-2011-Premier-League
62,Aston-Villa-Stats,Matchweek 25,https://fbref.com/en/matches/f7be830d/Manchester-United-Aston-Villa-February-1-2011-Premier-League
63,Aston-Villa-Stats,Matchweek 26,https://fbref.com/en/matches/c5237de6/Aston-Villa-Fulham-February-5-2011-Premier-League
64,Aston-Villa-Stats,Matchweek 27,https://fbref.com/en/matches/790597b2/Blackpool-Aston-Villa-February-12-2011-Premier-League
65,Aston-Villa-Stats,Matchweek 28,https://fbref.com/en/matches/be831087/Aston-Villa-Blackburn-Rovers-February-26-2011-Premier-League
66,Aston-Villa-Stats,Matchweek 29,https://fbref.com/en/matches/11a40978/Bolton-Wanderers-Aston-Villa-March-5-2011-Premier-League
67,Aston-Villa-Stats,Matchweek 30,https://fbref.com/en/matches/90f54d42/Aston-Villa-Wolverhampton-Wanderers-March-19-2011-Premier-League
68,Aston-Villa-Stats,Matchweek 31,https://fbref.com/en/matches/e45b84ac/Everton-Aston-Villa-April-2-2011-Premier-League
69,Aston-Villa-Stats,Matchweek 32,https://fbref.com/en/matches/3fc7406a/Aston-Villa-Newcastle-United-April-10-2011-Premier-League
70,Aston-Villa-Stats,Matchweek 33,https://fbref.com/en/matches/a522d605/West-Ham-United-Aston-Villa-April-16-2011-Premier-League
71,Aston-Villa-Stats,Matchweek 34,https://fbref.com/en/matches/fbb445c5/Aston-Villa-Stoke-City-April-23-2011-Premier-League
72,Aston-Villa-Stats,Matchweek 35,https://fbref.com/en/matches/97d6bbdf/West-Bromwich-Albion-Aston-Villa-April-30-2011-Premier-League
73,Aston-Villa-Stats,Matchweek 36,https://fbref.com/en/matches/84242729/Aston-Villa-Wigan-Athletic-May-7-2011-Premier-League
74,Aston-Villa-Stats,Matchweek 37,https://fbref.com/en/matches/ae932621/Arsenal-Aston-Villa-May-15-2011-Premier-League
75,Aston-Villa-Stats,Matchweek 38,https://fbref.com/en/matches/16d77b2b/Aston-Villa-Liverpool-May-22-2011-Premier-League
76,Birmingham-City-Stats,Matchweek 1,https://fbref.com/en/matches/428d758b/Sunderland-Birmingham-City-August-14-2010-Premier-League
77,Birmingham-City-Stats,Matchweek 2,https://fbref.com/en/matches/2638d721/Birmingham-City-Blackburn-Rovers-August-21-2010-Premier-League
78,Birmingham-City-Stats,Matchweek 3,https://fbref.com/en/matches/2bc42bd9/Bolton-Wanderers-Birmingham-City-August-29-2010-Premier-League
79,Birmingham-City-Stats,Matchweek 4,https://fbref.com/en/matches/57886ad0/Birmingham-City-Liverpool-September-12-2010-Premier-League
80,Birmingham-City-Stats,Matchweek 5,https://fbref.com/en/matches/39f96e43/West-Bromwich-Albion-Birmingham-City-September-18-2010-Premier-League
81,Birmingham-City-Stats,Matchweek 6,https://fbref.com/en/matches/c414c46e/Birmingham-City-Wigan-Athletic-September-25-2010-Premier-League
82,Birmingham-City-Stats,Matchweek 7,https://fbref.com/en/matches/fe03b1ec/Birmingham-City-Everton-October-2-2010-Premier-League
83,Birmingham-City-Stats,Matchweek 8,https://fbref.com/en/matches/44dd7154/Arsenal-Birmingham-City-October-16-2010-Premier-League
84,Birmingham-City-Stats,Matchweek 9,https://fbref.com/en/matches/83d5116b/Birmingham-City-Blackpool-October-23-2010-Premier-League
85,Birmingham-City-Stats,Matchweek 10,https://fbref.com/en/matches/57662fc1/Aston-Villa-Birmingham-City-October-31-2010-Premier-League
86,Birmingham-City-Stats,Matchweek 11,https://fbref.com/en/matches/339232f3/Birmingham-City-West-Ham-United-November-6-2010-Premier-League
87,Birmingham-City-Stats,Matchweek 12,https://fbref.com/en/matches/3a885a2e/Stoke-City-Birmingham-City-November-9-2010-Premier-League
88,Birmingham-City-Stats,Matchweek 13,https://fbref.com/en/matches/2fcea299/Manchester-City-Birmingham-City-November-13-2010-Premier-League
89,Birmingham-City-Stats,Matchweek 14,https://fbref.com/en/matches/fa03d3d4/Birmingham-City-Chelsea-November-20-2010-Premier-League
90,Birmingham-City-Stats,Matchweek 15,https://fbref.com/en/matches/88109231/Fulham-Birmingham-City-November-27-2010-Premier-League
91,Birmingham-City-Stats,Matchweek 16,https://fbref.com/en/matches/5605034c/Birmingham-City-Tottenham-Hotspur-December-4-2010-Premier-League
92,Birmingham-City-Stats,Matchweek 17,https://fbref.com/en/matches/4862b6eb/Wolverhampton-Wanderers-Birmingham-City-December-12-2010-Premier-League
93,Birmingham-City-Stats,Matchweek 20,https://fbref.com/en/matches/5067fbbe/Birmingham-City-Manchester-United-December-28-2010-Premier-League
94,Birmingham-City-Stats,Matchweek 21,https://fbref.com/en/matches/a1ccba64/Birmingham-City-Arsenal-January-1-2011-Premier-League
95,Birmingham-City-Stats,Matchweek 22,https://fbref.com/en/matches/d565cec1/Blackpool-Birmingham-City-January-4-2011-Premier-League
96,Birmingham-City-Stats,Matchweek 23,https://fbref.com/en/matches/c70d2c81/Birmingham-City-Aston-Villa-January-16-2011-Premier-League
97,Birmingham-City-Stats,Matchweek 24,https://fbref.com/en/matches/d3e9239e/Manchester-United-Birmingham-City-January-22-2011-Premier-League
98,Birmingham-City-Stats,Matchweek 25,https://fbref.com/en/matches/00cb2285/Birmingham-City-Manchester-City-February-2-2011-Premier-League
99,Birmingham-City-Stats,Matchweek 26,https://fbref.com/en/matches/320d0816/West-Ham-United-Birmingham-City-February-6-2011-Premier-League
100,Birmingham-City-Stats,Matchweek 27,https://fbref.com/en/matches/af10df8b/Birmingham-City-Stoke-City-February-12-2011-Premier-League
101,Birmingham-City-Stats,Matchweek 18,https://fbref.com/en/matches/1e62ffc2/Birmingham-City-Newcastle-United-February-15-2011-Premier-League
102,Birmingham-City-Stats,Matchweek 29,https://fbref.com/en/matches/71d6e4c6/Birmingham-City-West-Bromwich-Albion-March-5-2011-Premier-League
103,Birmingham-City-Stats,Matchweek 19,https://fbref.com/en/matches/a40f5a28/Everton-Birmingham-City-March-9-2011-Premier-League
104,Birmingham-City-Stats,Matchweek 30,https://fbref.com/en/matches/8a751dd2/Wigan-Athletic-Birmingham-City-March-19-2011-Premier-League
105,Birmingham-City-Stats,Matchweek 31,https://fbref.com/en/matches/654072b0/Birmingham-City-Bolton-Wanderers-April-2-2011-Premier-League
106,Birmingham-City-Stats,Matchweek 32,https://fbref.com/en/matches/ef82d14c/Blackburn-Rovers-Birmingham-City-April-9-2011-Premier-League
107,Birmingham-City-Stats,Matchweek 33,https://fbref.com/en/matches/66ba9b5a/Birmingham-City-Sunderland-April-16-2011-Premier-League
108,Birmingham-City-Stats,Matchweek 28,https://fbref.com/en/matches/854037bd/Chelsea-Birmingham-City-April-20-2011-Premier-League
109,Birmingham-City-Stats,Matchweek 34,https://fbref.com/en/matches/8f05bcd3/Liverpool-Birmingham-City-April-23-2011-Premier-League
110,Birmingham-City-Stats,Matchweek 35,https://fbref.com/en/matches/3fd0e722/Birmingham-City-Wolverhampton-Wanderers-May-1-2011-Premier-League
111,Birmingham-City-Stats,Matchweek 36,https://fbref.com/en/matches/0bdf24fc/Newcastle-United-Birmingham-City-May-7-2011-Premier-League
112,Birmingham-City-Stats,Matchweek 37,https://fbref.com/en/matches/05b638bc/Birmingham-City-Fulham-May-15-2011-Premier-League
113,Birmingham-City-Stats,Matchweek 38,https://fbref.com/en/matches/e690e42d/Tottenham-Hotspur-Birmingham-City-May-22-2011-Premier-League
114,Blackburn-Rovers-Stats,Matchweek 1,https://fbref.com/en/matches/f2676be7/Blackburn-Rovers-Everton-August-14-2010-Premier-League
115,Blackburn-Rovers-Stats,Matchweek 2,https://fbref.com/en/matches/2638d721/Birmingham-City-Blackburn-Rovers-August-21-2010-Premier-League
116,Blackburn-Rovers-Stats,Matchweek 3,https://fbref.com/en/matches/2b39e7c0/Blackburn-Rovers-Arsenal-August-28-2010-Premier-League
117,Blackburn-Rovers-Stats,Matchweek 4,https://fbref.com/en/matches/fcc5349d/Manchester-City-Blackburn-Rovers-September-11-2010-Premier-League
118,Blackburn-Rovers-Stats,Matchweek 5,https://fbref.com/en/matches/69135bc9/Blackburn-Rovers-Fulham-September-18-2010-Premier-League
119,Blackburn-Rovers-Stats,Matchweek 6,https://fbref.com/en/matches/0df19fcf/Blackpool-Blackburn-Rovers-September-25-2010-Premier-League
120,Blackburn-Rovers-Stats,Matchweek 7,https://fbref.com/en/matches/9d172182/Stoke-City-Blackburn-Rovers-October-2-2010-Premier-League
121,Blackburn-Rovers-Stats,Matchweek 8,https://fbref.com/en/matches/a350ba43/Blackburn-Rovers-Sunderland-October-18-2010-Premier-League
122,Blackburn-Rovers-Stats,Matchweek 9,https://fbref.com/en/matches/08e8b965/Liverpool-Blackburn-Rovers-October-24-2010-Premier-League
123,Blackburn-Rovers-Stats,Matchweek 10,https://fbref.com/en/matches/0535ff5b/Blackburn-Rovers-Chelsea-October-30-2010-Premier-League
124,Blackburn-Rovers-Stats,Matchweek 11,https://fbref.com/en/matches/cbb82fa4/Blackburn-Rovers-Wigan-Athletic-November-6-2010-Premier-League
125,Blackburn-Rovers-Stats,Matchweek 12,https://fbref.com/en/matches/f7417cd6/Newcastle-United-Blackburn-Rovers-November-10-2010-Premier-League
126,Blackburn-Rovers-Stats,Matchweek 13,https://fbref.com/en/matches/f5bdbf74/Tottenham-Hotspur-Blackburn-Rovers-November-13-2010-Premier-League
127,Blackburn-Rovers-Stats,Matchweek 14,https://fbref.com/en/matches/a79e3620/Blackburn-Rovers-Aston-Villa-November-21-2010-Premier-League
128,Blackburn-Rovers-Stats,Matchweek 15,https://fbref.com/en/matches/bdf72639/Manchester-United-Blackburn-Rovers-November-27-2010-Premier-League
129,Blackburn-Rovers-Stats,Matchweek 16,https://fbref.com/en/matches/e8ce1889/Blackburn-Rovers-Wolverhampton-Wanderers-December-4-2010-Premier-League
130,Blackburn-Rovers-Stats,Matchweek 17,https://fbref.com/en/matches/02974118/Bolton-Wanderers-Blackburn-Rovers-December-12-2010-Premier-League
131,Blackburn-Rovers-Stats,Matchweek 18,https://fbref.com/en/matches/087bf577/Blackburn-Rovers-West-Ham-United-December-18-2010-Premier-League
132,Blackburn-Rovers-Stats,Matchweek 19,https://fbref.com/en/matches/f07ceab4/Blackburn-Rovers-Stoke-City-December-26-2010-Premier-League
133,Blackburn-Rovers-Stats,Matchweek 20,https://fbref.com/en/matches/6bccc607/West-Bromwich-Albion-Blackburn-Rovers-December-28-2010-Premier-League
134,Blackburn-Rovers-Stats,Matchweek 21,https://fbref.com/en/matches/37b32ec9/Sunderland-Blackburn-Rovers-January-1-2011-Premier-League
135,Blackburn-Rovers-Stats,Matchweek 22,https://fbref.com/en/matches/0172586a/Blackburn-Rovers-Liverpool-January-5-2011-Premier-League
136,Blackburn-Rovers-Stats,Matchweek 23,https://fbref.com/en/matches/7be0d5f7/Chelsea-Blackburn-Rovers-January-15-2011-Premier-League
137,Blackburn-Rovers-Stats,Matchweek 24,https://fbref.com/en/matches/ea284ad3/Blackburn-Rovers-West-Bromwich-Albion-January-23-2011-Premier-League
138,Blackburn-Rovers-Stats,Matchweek 25,https://fbref.com/en/matches/b38a8ebe/Blackburn-Rovers-Tottenham-Hotspur-February-2-2011-Premier-League
139,Blackburn-Rovers-Stats,Matchweek 26,https://fbref.com/en/matches/396bf9e3/Wigan-Athletic-Blackburn-Rovers-February-5-2011-Premier-League
140,Blackburn-Rovers-Stats,Matchweek 27,https://fbref.com/en/matches/2358b118/Blackburn-Rovers-Newcastle-United-February-12-2011-Premier-League
141,Blackburn-Rovers-Stats,Matchweek 28,https://fbref.com/en/matches/be831087/Aston-Villa-Blackburn-Rovers-February-26-2011-Premier-League
142,Blackburn-Rovers-Stats,Matchweek 29,https://fbref.com/en/matches/ad4efeb9/Fulham-Blackburn-Rovers-March-5-2011-Premier-League
143,Blackburn-Rovers-Stats,Matchweek 30,https://fbref.com/en/matches/2445a28f/Blackburn-Rovers-Blackpool-March-19-2011-Premier-League
144,Blackburn-Rovers-Stats,Matchweek 31,https://fbref.com/en/matches/66f7868b/Arsenal-Blackburn-Rovers-April-2-2011-Premier-League
145,Blackburn-Rovers-Stats,Matchweek 32,https://fbref.com/en/matches/ef82d14c/Blackburn-Rovers-Birmingham-City-April-9-2011-Premier-League
146,Blackburn-Rovers-Stats,Matchweek 33,https://fbref.com/en/matches/5e5667fa/Everton-Blackburn-Rovers-April-16-2011-Premier-League
147,Blackburn-Rovers-Stats,Matchweek 34,https://fbref.com/en/matches/6efd17fb/Blackburn-Rovers-Manchester-City-April-25-2011-Premier-League
148,Blackburn-Rovers-Stats,Matchweek 35,https://fbref.com/en/matches/0af634c6/Blackburn-Rovers-Bolton-Wanderers-April-30-2011-Premier-League
149,Blackburn-Rovers-Stats,Matchweek 36,https://fbref.com/en/matches/054d4343/West-Ham-United-Blackburn-Rovers-May-7-2011-Premier-League
150,Blackburn-Rovers-Stats,Matchweek 37,https://fbref.com/en/matches/90968818/Blackburn-Rovers-Manchester-United-May-14-2011-Premier-League
151,Blackburn-Rovers-Stats,Matchweek 38,https://fbref.com/en/matches/7df1b984/Wolverhampton-Wanderers-Blackburn-Rovers-May-22-2011-Premier-League
152,Blackpool-Stats,Matchweek 1,https://fbref.com/en/matches/b82a0d38/Wigan-Athletic-Blackpool-August-14-2010-Premier-League
153,Blackpool-Stats,Matchweek 2,https://fbref.com/en/matches/9e517d4d/Arsenal-Blackpool-August-21-2010-Premier-League
154,Blackpool-Stats,Matchweek 3,https://fbref.com/en/matches/f5c63abc/Blackpool-Fulham-August-28-2010-Premier-League
155,Blackpool-Stats,Matchweek 4,https://fbref.com/en/matches/5eb66787/Newcastle-United-Blackpool-September-11-2010-Premier-League
156,Blackpool-Stats,Matchweek 5,https://fbref.com/en/matches/180b4f9b/Chelsea-Blackpool-September-19-2010-Premier-League
157,Blackpool-Stats,Matchweek 6,https://fbref.com/en/matches/0df19fcf/Blackpool-Blackburn-Rovers-September-25-2010-Premier-League
158,Blackpool-Stats,Matchweek 7,https://fbref.com/en/matches/2b611a08/Liverpool-Blackpool-October-3-2010-Premier-League
159,Blackpool-Stats,Matchweek 8,https://fbref.com/en/matches/87e0425f/Blackpool-Manchester-City-October-17-2010-Premier-League
160,Blackpool-Stats,Matchweek 9,https://fbref.com/en/matches/83d5116b/Birmingham-City-Blackpool-October-23-2010-Premier-League
161,Blackpool-Stats,Matchweek 10,https://fbref.com/en/matches/d32e0d12/Blackpool-West-Bromwich-Albion-November-1-2010-Premier-League
162,Blackpool-Stats,Matchweek 11,https://fbref.com/en/matches/d088e0e2/Blackpool-Everton-November-6-2010-Premier-League
163,Blackpool-Stats,Matchweek 12,https://fbref.com/en/matches/94b4c9dc/Aston-Villa-Blackpool-November-10-2010-Premier-League
164,Blackpool-Stats,Matchweek 13,https://fbref.com/en/matches/a22fe107/West-Ham-United-Blackpool-November-13-2010-Premier-League
165,Blackpool-Stats,Matchweek 14,https://fbref.com/en/matches/1642b0ce/Blackpool-Wolverhampton-Wanderers-November-20-2010-Premier-League
166,Blackpool-Stats,Matchweek 15,https://fbref.com/en/matches/0d9387d3/Bolton-Wanderers-Blackpool-November-27-2010-Premier-League
167,Blackpool-Stats,Matchweek 17,https://fbref.com/en/matches/1701f975/Stoke-City-Blackpool-December-11-2010-Premier-League
168,Blackpool-Stats,Matchweek 20,https://fbref.com/en/matches/9a9e2067/Sunderland-Blackpool-December-28-2010-Premier-League
169,Blackpool-Stats,Matchweek 21,https://fbref.com/en/matches/79bd429e/Manchester-City-Blackpool-January-1-2011-Premier-League
170,Blackpool-Stats,Matchweek 22,https://fbref.com/en/matches/d565cec1/Blackpool-Birmingham-City-January-4-2011-Premier-League
171,Blackpool-Stats,Matchweek 19,https://fbref.com/en/matches/36e54cdd/Blackpool-Liverpool-January-12-2011-Premier-League
172,Blackpool-Stats,Matchweek 23,https://fbref.com/en/matches/1954efb3/West-Bromwich-Albion-Blackpool-January-15-2011-Premier-League
173,Blackpool-Stats,Matchweek 24,https://fbref.com/en/matches/3d4340ab/Blackpool-Sunderland-January-22-2011-Premier-League
174,Blackpool-Stats,Matchweek 16,https://fbref.com/en/matches/07fd3bb8/Blackpool-Manchester-United-January-25-2011-Premier-League
175,Blackpool-Stats,Matchweek 25,https://fbref.com/en/matches/f54fbaa0/Blackpool-West-Ham-United-February-2-2011-Premier-League
176,Blackpool-Stats,Matchweek 26,https://fbref.com/en/matches/ffdc6580/Everton-Blackpool-February-5-2011-Premier-League
177,Blackpool-Stats,Matchweek 27,https://fbref.com/en/matches/790597b2/Blackpool-Aston-Villa-February-12-2011-Premier-League
178,Blackpool-Stats,Matchweek 18,https://fbref.com/en/matches/15918ed4/Blackpool-Tottenham-Hotspur-February-22-2011-Premier-League
179,Blackpool-Stats,Matchweek 28,https://fbref.com/en/matches/07521198/Wolverhampton-Wanderers-Blackpool-February-26-2011-Premier-League
180,Blackpool-Stats,Matchweek 29,https://fbref.com/en/matches/2fe04a34/Blackpool-Chelsea-March-7-2011-Premier-League
181,Blackpool-Stats,Matchweek 30,https://fbref.com/en/matches/2445a28f/Blackburn-Rovers-Blackpool-March-19-2011-Premier-League
182,Blackpool-Stats,Matchweek 31,https://fbref.com/en/matches/0656871d/Fulham-Blackpool-April-3-2011-Premier-League
183,Blackpool-Stats,Matchweek 32,https://fbref.com/en/matches/bc7c5ace/Blackpool-Arsenal-April-10-2011-Premier-League
184,Blackpool-Stats,Matchweek 33,https://fbref.com/en/matches/cd873014/Blackpool-Wigan-Athletic-April-16-2011-Premier-League
185,Blackpool-Stats,Matchweek 34,https://fbref.com/en/matches/6190afac/Blackpool-Newcastle-United-April-23-2011-Premier-League
186,Blackpool-Stats,Matchweek 35,https://fbref.com/en/matches/9122d7c9/Blackpool-Stoke-City-April-30-2011-Premier-League
187,Blackpool-Stats,Matchweek 36,https://fbref.com/en/matches/86f2ee08/Tottenham-Hotspur-Blackpool-May-7-2011-Premier-League
188,Blackpool-Stats,Matchweek 37,https://fbref.com/en/matches/fab9fa07/Blackpool-Bolton-Wanderers-May-14-2011-Premier-League
189,Blackpool-Stats,Matchweek 38,https://fbref.com/en/matches/7ba049d4/Manchester-United-Blackpool-May-22-2011-Premier-League
190,Bolton-Wanderers-Stats,Matchweek 1,https://fbref.com/en/matches/b724a417/Bolton-Wanderers-Fulham-August-14-2010-Premier-League
191,Bolton-Wanderers-Stats,Matchweek 2,https://fbref.com/en/matches/2f4f3649/West-Ham-United-Bolton-Wanderers-August-21-2010-Premier-League
192,Bolton-Wanderers-Stats,Matchweek 3,https://fbref.com/en/matches/2bc42bd9/Bolton-Wanderers-Birmingham-City-August-29-2010-Premier-League
193,Bolton-Wanderers-Stats,Matchweek 4,https://fbref.com/en/matches/8e9a6c63/Arsenal-Bolton-Wanderers-September-11-2010-Premier-League
194,Bolton-Wanderers-Stats,Matchweek 5,https://fbref.com/en/matches/907608af/Aston-Villa-Bolton-Wanderers-September-18-2010-Premier-League
195,Bolton-Wanderers-Stats,Matchweek 6,https://fbref.com/en/matches/204e04b4/Bolton-Wanderers-Manchester-United-September-26-2010-Premier-League
196,Bolton-Wanderers-Stats,Matchweek 7,https://fbref.com/en/matches/3c8e9c94/West-Bromwich-Albion-Bolton-Wanderers-October-2-2010-Premier-League
197,Bolton-Wanderers-Stats,Matchweek 8,https://fbref.com/en/matches/980e2903/Bolton-Wanderers-Stoke-City-October-16-2010-Premier-League
