,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Dominic Calvert-Lewin,9.0,eng ENG,FW,25-325,61,0,0,0,0,4,1,0,0,29,1,0,0,0.9,0.9,0.0,3,1,12,17,70.6,1,12,2,3,2
1,Neal Maupay,20.0,fr FRA,FW,26-174,29,0,0,0,0,1,1,1,0,9,0,1,1,0.0,0.0,0.0,0,0,3,6,50.0,0,4,0,0,0
2,Alex Iwobi,17.0,ng NGA,LW,26-277,90,0,0,0,0,1,0,0,0,41,2,0,1,0.1,0.1,0.2,4,0,20,35,57.1,5,20,4,3,2
3,Dwight McNeil,7.0,eng ENG,RW,23-074,90,0,1,0,0,1,0,0,0,36,2,1,2,0.0,0.0,0.6,3,1,13,24,54.2,1,22,5,3,1
4,Amadou Onana,8.0,be BEL,CM,21-172,90,0,0,0,0,1,1,1,0,44,4,2,3,0.0,0.0,0.7,4,0,24,31,77.4,1,15,1,2,1
5,Idrissa Gana Gueye,27.0,sn SEN,CM,33-131,90,0,0,0,0,0,0,0,0,34,2,1,1,0.0,0.0,0.0,0,0,25,25,100.0,1,18,0,1,0
6,Abdoulaye Doucouré,16.0,ml MLI,CM,30-034,90,0,0,0,0,1,0,0,0,37,1,2,2,0.2,0.2,0.0,1,0,20,29,69.0,5,21,1,1,0
7,Vitaliy Mykolenko,19.0,ua UKR,LB,23-251,90,0,0,0,0,1,0,1,0,41,4,1,2,0.0,0.0,0.0,1,0,17,26,65.4,1,7,0,1,0
8,James Tarkowski,2.0,eng ENG,CB,30-077,90,1,0,0,0,2,1,0,0,30,0,2,1,0.4,0.4,0.0,0,0,16,19,84.2,4,7,1,0,0
9,Conor Coady,30.0,eng ENG,CB,29-344,90,0,0,0,0,0,0,0,0,31,1,0,2,0.0,0.0,0.0,0,0,14,26,53.8,0,16,0,1,0
10,Séamus Coleman,23.0,ie IRL,RB,34-116,90,0,0,0,0,0,0,0,0,38,1,1,1,0.0,0.0,0.1,3,0,20,27,74.1,3,16,1,1,1
11,Jordan Pickford,1.0,eng ENG,GK,28-334,90,0,0,0,0,0,0,1,0,34,0,0,0,0.0,0.0,0.0,1,0,18,33,54.5,0,14,0,0,0
12,12 Players,,,,,990,1,1,0,0,12,4,4,0,404,18,11,16,1.7,1.7,1.6,20,2,202,298,67.8,22,172,15,16,7
