,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Willian José,12.0,br BRA,FW,29-112,69,0,0,0,0,1,0,0,0,0,0,0,0,3,3,4,42.9
1,Fábio Silva,17.0,pt POR,"FW,AM",18-239,21,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
2,Adama Traoré,37.0,es ESP,"FW,WB",25-049,90,0,0,0,3,3,1,10,0,0,0,0,0,5,4,4,50.0
3,Pedro Neto,7.0,pt POR,AM,21-006,90,0,0,0,2,0,1,6,1,0,0,0,0,7,2,3,40.0
4,João Moutinho,28.0,pt POR,CM,34-188,90,0,0,0,2,1,0,3,3,3,0,0,0,15,0,3,0.0
5,Rúben Neves,8.0,pt POR,CM,24-002,75,1,0,0,1,1,0,1,2,2,0,0,0,8,1,1,50.0
6,Leander Dendoncker,32.0,be BEL,CM,25-334,15,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,
7,Jonny Castro,19.0,es ESP,WB,27-012,90,0,0,0,1,2,0,4,5,2,0,0,0,5,1,0,100.0
8,Nélson Semedo,22.0,pt POR,WB,27-119,83,0,0,0,2,0,0,3,0,1,0,0,0,4,3,1,75.0
9,Morgan Gibbs-White,18.0,eng ENG,AM,21-047,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
10,Willy Boly,15.0,ci CIV,CB,30-040,90,0,0,0,4,1,0,0,1,2,0,0,0,10,5,1,83.3
11,Conor Coady,16.0,eng ENG,CB,28-018,90,0,0,0,0,1,0,0,1,1,0,0,0,9,1,1,50.0
12,Romain Saïss,27.0,ma MAR,CB,30-354,90,1,0,0,1,0,0,2,6,0,0,0,0,4,2,1,66.7
13,Rui Patrício,11.0,pt POR,GK,33-028,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
14,John Ruddy,21.0,eng ENG,GK,34-142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,15 Players,,,,,990,2,0,0,17,10,2,29,21,11,0,0,0,74,24,19,55.8
