,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Florin Andone,10.0,ro ROU,FW,26-012,63,2,0,0,2,0,1,1,100.0,0,1,1,0,0,2,1,0
1,Glenn Murray,17.0,eng ENG,FW,35-210,27,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
2,Jürgen Locadia,9.0,nl NED,LW,25-167,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,4,0
3,Alireza Jahanbakhsh,16.0,ir IRN,RW,25-255,72,3,2,2,1,0,1,4,25.0,3,0,0,0,3,6,0,0
4,Solly March,20.0,eng ENG,RW,24-277,18,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
5,Yves Bissouma,8.0,ml MLI,LM,22-236,85,4,3,2,2,0,0,2,0.0,2,3,1,2,2,6,2,0
6,Beram Kayal,7.0,il ISR,LM,30-356,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Dale Stephens,6.0,eng ENG,CM,29-315,90,2,1,1,1,0,1,2,50.0,1,1,1,0,5,7,3,0
8,Pascal Groß,13.0,de GER,RM,27-312,90,0,0,0,0,0,0,0,,0,5,3,2,2,2,2,0
9,Bernardo,30.0,br BRA,LB,23-344,90,2,1,2,0,0,2,2,100.0,0,2,2,0,0,2,4,0
10,Lewis Dunk,5.0,eng ENG,CB,27-153,90,0,0,0,0,0,0,0,,0,2,2,0,0,0,14,0
11,Shane Duffy,4.0,ie IRL,CB,27-112,90,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,6,0
12,Martín Montoya,22.0,es ESP,RB,28-009,90,3,1,3,0,0,2,3,66.7,1,0,0,0,0,3,2,0
13,Mathew Ryan,1.0,au AUS,GK,27-015,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,18,8,12,6,0,9,17,52.9,8,20,11,9,13,31,39,0
