,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Harry Kane,10.0,eng ENG,FW,28-255,90,16,16,0,0,1,1,1,0,0,0,0,0,14,0,0
1,Son Heung-min,7.0,kr KOR,LW,29-275,77,13,10,3,0,0,1,3,0,3,0,3,0,6,0,1
2,Lucas Moura,27.0,br BRA,"RW,LW",29-239,13,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
3,Dejan Kulusevski,21.0,se SWE,RW,21-349,83,18,18,0,0,0,0,1,0,0,0,0,0,14,0,1
4,Steven Bergwijn,23.0,nl NED,LW,24-183,7,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
5,Matt Doherty,2.0,ie IRL,LM,30-083,20,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1
6,Sergio Reguilón,3.0,es ESP,LM,25-114,70,30,28,1,0,0,2,1,1,0,0,0,0,20,1,1
7,Pierre Højbjerg,5.0,dk DEN,CM,26-247,90,76,69,6,5,0,1,0,0,0,0,0,0,69,1,0
8,Rodrigo Bentancur,30.0,uy URU,CM,24-288,90,53,51,2,2,0,0,0,0,0,0,0,0,49,0,2
9,Emerson,12.0,br BRA,RM,23-085,90,56,47,9,0,0,0,0,9,0,0,0,0,49,0,3
10,Ben Davies,33.0,wls WAL,CB,28-350,90,45,41,4,3,0,1,0,1,0,0,0,0,43,0,0
11,Eric Dier,15.0,eng ENG,CB,28-084,90,72,71,1,1,0,3,0,0,0,0,0,0,66,0,0
12,Cristian Romero,4.0,ar ARG,CB,23-347,90,64,62,2,2,0,0,0,0,0,0,0,0,55,0,1
13,Hugo Lloris,1.0,fr FRA,GK,35-104,90,28,19,9,0,0,0,0,0,0,0,0,0,24,0,0
14,14 Players,,,,,990,489,450,37,13,1,9,6,11,3,0,3,0,423,2,10
