,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Callum Robinson,7.0,ie IRL,FW,25-230,90,32,0,2,13,17,3,32,1,0,0.0,1,100.0,13,42,10,1,1,0,2,4,22,5
1,Grady Diangana,11.0,cd COD,LM,22-153,70,41,1,7,18,17,6,41,5,3,60.0,2,40.0,26,141,66,4,1,4,4,4,30,6
2,Kyle Edwards,21.0,eng ENG,LM,22-215,20,6,0,4,2,0,0,6,0,0,,0,,3,22,14,0,0,0,0,0,4,0
3,Romaine Sawyers,19.0,kn SKN,CM,28-322,74,53,4,18,31,4,0,53,0,0,,0,,26,113,31,0,0,0,1,2,37,1
4,Sam Field,28.0,eng ENG,CM,22-134,16,7,1,4,3,0,0,7,0,0,,0,,1,4,0,0,0,0,1,1,1,0
5,Jake Livermore,8.0,eng ENG,CM,30-310,90,42,5,11,22,9,1,42,0,0,,0,,13,48,13,0,1,0,3,0,19,2
6,Matheus Pereira,12.0,pt POR,RM,24-137,70,36,3,11,10,15,2,36,3,1,33.3,2,66.7,17,108,55,2,2,1,1,1,21,6
7,Matt Phillips,10.0,sct SCO,RM,29-190,20,13,0,1,7,5,0,13,2,1,50.0,1,50.0,4,47,28,1,1,0,2,1,6,1
8,Kieran Gibbs,3.0,eng ENG,LB,30-359,44,39,2,9,24,6,1,39,0,0,,0,,23,163,123,4,0,1,2,0,29,0
9,Dara O'Shea,27.0,ie IRL,"LB,CB",21-199,90,60,7,43,15,2,0,60,0,0,,0,,19,76,23,0,0,0,0,0,31,0
10,Kyle Bartley,5.0,eng ENG,CB,29-120,90,34,10,29,5,0,0,34,0,0,,0,,12,62,31,1,0,0,0,0,17,0
11,Semi Ajayi,6.0,ng NGA,CB,26-315,90,30,6,22,8,1,0,30,0,0,,0,,14,141,67,1,1,0,1,0,16,0
12,Darnell Furlong,2.0,eng ENG,RB,24-324,90,36,4,14,16,6,1,36,1,0,0.0,1,100.0,13,43,14,1,0,0,2,1,23,6
13,Sam Johnstone,1.0,eng ENG,GK,27-178,90,32,27,32,0,0,0,32,0,0,,0,,12,118,45,0,0,0,0,0,10,0
14,14 Players,,,,,944,461,70,207,174,82,14,461,12,5,41.7,7,58.3,196,1128,520,15,7,6,19,14,266,27
