,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Isaac Success,10.0,ng NGA,FW,22-293,82,29,43,67.4,368,59,15,19,78.9,13,16,81.3,0,1,0.0,0,0.2,0.2,3,2,1,0,3
1,Andre Gray,18.0,jm JAM,FW,27-123,8,2,2,100.0,18,6,2,2,100.0,0,0,,0,0,,0,0.0,0.0,1,0,0,0,0
2,Gerard Deulofeu,7.0,es ESP,FW,24-228,64,18,22,81.8,231,25,9,11,81.8,5,6,83.3,1,1,100.0,0,0.1,0.1,1,0,1,0,1
3,Ken Sema,12.0,se SWE,"FW,LW",25-027,26,5,6,83.3,41,11,4,5,80.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0
4,Roberto Pereyra,37.0,ar ARG,AM,27-293,90,33,39,84.6,566,190,17,22,77.3,6,6,100.0,5,5,100.0,0,0.3,0.1,1,2,0,0,5
5,Will Hughes,19.0,eng ENG,"AM,RW",23-193,90,25,38,65.8,254,93,18,25,72.0,3,4,75.0,0,2,0.0,0,0.1,0.0,1,3,0,0,3
6,Étienne Capoue,29.0,fr FRA,DM,30-108,90,50,58,86.2,893,275,22,25,88.0,22,25,88.0,5,7,71.4,1,0.1,0.0,1,8,1,0,5
7,Abdoulaye Doucouré,16.0,ml MLI,DM,25-299,90,48,62,77.4,762,202,19,27,70.4,24,26,92.3,2,2,100.0,0,0.1,0.0,1,1,2,0,4
8,Adam Masina,11.0,ma MAR,LB,24-298,90,44,62,71.0,693,351,23,27,85.2,14,20,70.0,4,9,44.4,1,0.7,0.0,1,2,0,0,4
9,Craig Cathcart,15.0,nir NIR,CB,29-263,84,29,38,76.3,521,172,12,13,92.3,14,16,87.5,2,8,25.0,0,0.0,0.0,0,1,0,0,0
10,Christian Kabasele,27.0,be BEL,CB,27-245,6,3,4,75.0,71,39,0,1,0.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
11,Adrian Mariappa,6.0,jm JAM,CB,32-024,90,38,46,82.6,689,322,14,15,93.3,21,27,77.8,2,2,100.0,0,0.0,0.0,0,2,0,0,0
12,Kiko Femenía,21.0,es ESP,RB,27-267,90,53,61,86.9,756,313,30,31,96.8,20,24,83.3,2,3,66.7,1,0.5,0.6,1,3,0,0,4
13,Ben Foster,26.0,eng ENG,GK,35-207,90,15,29,51.7,773,706,0,0,,1,2,50.0,14,26,53.8,0,0.1,0.0,1,2,0,0,0
14,14 Players,,,,,990,392,510,76.9,6636,2764,185,223,83.0,146,175,83.4,37,66,56.1,3,2.0,1.1,12,27,5,0,30
