,num,joueur
0,1,Kepa Arrizabalaga
1,2,Antonio Rüdiger
2,3,Marcos Alonso
3,4,Andreas Christensen
4,5,Jorginho
5,9,Tammy Abraham
6,11,Timo Werner
7,17,Mateo Kovačić
8,19,Mason Mount
9,20,Callum Hudson-Odoi
10,28,César Azpilicueta
