,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Aleksandar Mitrović,9.0,rs SRB,FW,24-107,90,0,0,0,0,3,3,0,0,45,2,0,0,0.4,0.4,0.0,0,0,17,25,68.0,3,12,0,1,0
1,André Schürrle,14.0,de GER,LW,28-056,60,0,0,0,0,2,0,0,0,39,1,0,0,0.1,0.1,0.0,2,0,17,22,77.3,2,21,3,5,1
2,Aboubakar Kamara,47.0,mr MTN,"LW,FW",23-300,30,1,0,0,0,1,1,0,0,16,0,0,0,0.5,0.5,0.0,2,0,5,13,38.5,0,9,2,1,1
3,Ryan Sessegnon,3.0,eng ENG,"RW,LM",18-228,90,0,1,0,0,1,0,0,0,39,1,1,2,0.3,0.3,0.6,4,1,23,27,85.2,4,14,4,1,0
4,Joe Bryan,23.0,eng ENG,"LM,LB",25-106,90,0,0,0,0,1,0,0,0,53,1,3,1,0.0,0.0,0.1,2,0,27,46,58.7,3,19,2,0,0
5,Ibrahima Cissé,44.0,gn GUI,CM,24-307,60,0,0,0,0,0,0,0,0,32,0,2,0,0.0,0.0,0.0,0,0,20,24,83.3,2,12,0,1,0
6,Jean Seri,24.0,ci CIV,CM,27-166,30,0,0,0,0,1,0,0,0,23,2,0,2,0.0,0.0,0.2,2,1,13,16,81.3,3,7,1,0,0
7,Tom Cairney,10.0,sct SCO,CM,27-346,90,0,0,0,0,0,0,0,0,61,1,0,0,0.0,0.0,0.3,3,0,45,52,86.5,7,33,2,3,2
8,Cyrus Christie,22.0,ie IRL,RM,26-093,55,0,0,0,0,0,0,0,0,40,1,1,1,0.0,0.0,0.0,0,0,14,27,51.9,2,19,2,2,0
9,Timothy Fosu-Mensah,21.0,nl NED,RM,20-364,35,0,0,0,0,0,0,1,0,13,1,1,0,0.0,0.0,0.0,0,0,9,10,90.0,2,8,1,2,1
10,Tim Ream,13.0,us USA,CB,31-088,90,0,0,0,0,0,0,0,0,39,1,0,5,0.0,0.0,0.0,1,0,21,25,84.0,2,8,0,0,0
11,Maxime Le Marchand,20.0,fr FRA,CB,29-082,90,0,0,0,0,0,0,0,0,57,4,1,2,0.0,0.0,0.0,0,0,28,38,73.7,3,12,0,0,0
12,Denis Odoi,4.0,gh GHA,"CB,RB",30-219,90,0,0,0,0,0,0,0,0,51,3,3,3,0.0,0.0,0.0,0,0,28,40,70.0,0,18,0,0,0
13,Sergio Rico,25.0,es ESP,GK,25-122,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,22,35,62.9,0,16,0,0,0
14,14 Players,,,,,990,1,1,0,0,9,4,1,0,548,18,12,16,1.4,1.4,1.3,16,2,289,400,72.3,33,208,17,16,5
