,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2012-08-18,,Premier League,Matchweek 1,Sat,Away,D,0,0,Arsenal,,"60,078",,4-5-1,Chris Foy,https://fbref.com/en/matches/00377122/Arsenal-Sunderland-August-18-2012-Premier-League,
1,2012-09-01,,Premier League,Matchweek 3,Sat,Away,D,2,2,Swansea City,,"20,350",,4-4-1-1,Roger East,https://fbref.com/en/matches/cdd7da22/Swansea-City-Sunderland-September-1-2012-Premier-League,
2,2012-09-15,,Premier League,Matchweek 4,Sat,Home,D,1,1,Liverpool,,"41,997",,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/5fbcbf51/Sunderland-Liverpool-September-15-2012-Premier-League,
3,2012-09-22,,Premier League,Matchweek 5,Sat,Away,D,1,1,West Ham,,"33,052",,4-4-1-1,Lee Mason,https://fbref.com/en/matches/9306c80c/West-Ham-United-Sunderland-September-22-2012-Premier-League,
4,2012-09-29,,Premier League,Matchweek 6,Sat,Home,W,1,0,Wigan Athletic,,"37,742",,4-4-1-1,Howard Webb,https://fbref.com/en/matches/3a86caae/Sunderland-Wigan-Athletic-September-29-2012-Premier-League,
5,2012-10-06,,Premier League,Matchweek 7,Sat,Away,L,0,3,Manchester City,,"47,036",,4-4-1-1,Lee Probert,https://fbref.com/en/matches/dcb86135/Manchester-City-Sunderland-October-6-2012-Premier-League,
6,2012-10-21,,Premier League,Matchweek 8,Sun,Home,D,1,1,Newcastle Utd,,"47,456",,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/981172a4/Sunderland-Newcastle-United-October-21-2012-Premier-League,
7,2012-10-27,,Premier League,Matchweek 9,Sat,Away,D,0,0,Stoke City,,"27,005",,4-2-3-1,Mark Halsey,https://fbref.com/en/matches/66fe614b/Stoke-City-Sunderland-October-27-2012-Premier-League,
8,2012-11-03,,Premier League,Matchweek 10,Sat,Home,L,0,1,Aston Villa,,"41,515",,4-4-1-1,Mike Jones,https://fbref.com/en/matches/4cb80537/Sunderland-Aston-Villa-November-3-2012-Premier-League,
9,2012-11-10,,Premier League,Matchweek 11,Sat,Away,L,1,2,Everton,,"35,999",,4-4-1-1,Lee Mason,https://fbref.com/en/matches/5b0cb315/Everton-Sunderland-November-10-2012-Premier-League,
10,2012-11-18,,Premier League,Matchweek 12,Sun,Away,W,3,1,Fulham,,"25,646",,4-2-3-1,Lee Probert,https://fbref.com/en/matches/93513c57/Fulham-Sunderland-November-18-2012-Premier-League,
11,2012-11-24,,Premier League,Matchweek 13,Sat,Home,L,2,4,West Brom,,"36,390",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/718f3a01/Sunderland-West-Bromwich-Albion-November-24-2012-Premier-League,
12,2012-11-27,,Premier League,Matchweek 14,Tue,Home,D,0,0,QPR,,"36,513",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/c623b92d/Sunderland-Queens-Park-Rangers-November-27-2012-Premier-League,
13,2012-12-02,,Premier League,Matchweek 15,Sun,Away,L,1,2,Norwich City,,"26,228",,4-2-3-1,Phil Dowd,https://fbref.com/en/matches/e05a0a53/Norwich-City-Sunderland-December-2-2012-Premier-League,
14,2012-12-08,,Premier League,Matchweek 16,Sat,Home,L,1,3,Chelsea,,"39,273",,4-2-3-1,Mark Halsey,https://fbref.com/en/matches/ef9309a7/Sunderland-Chelsea-December-8-2012-Premier-League,
15,2012-12-11,,Premier League,Matchweek 2,Tue,Home,W,3,0,Reading,,"37,723",,4-4-1-1,Neil Swarbrick,https://fbref.com/en/matches/5b3e4534/Sunderland-Reading-December-11-2012-Premier-League,
16,2012-12-15,,Premier League,Matchweek 17,Sat,Away,L,1,3,Manchester Utd,,"75,582",,4-2-3-1,Chris Foy,https://fbref.com/en/matches/39a3ba29/Manchester-United-Sunderland-December-15-2012-Premier-League,
17,2012-12-22,,Premier League,Matchweek 18,Sat,Away,W,1,0,Southampton,,"31,275",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/c4cb50df/Southampton-Sunderland-December-22-2012-Premier-League,
18,2012-12-26,,Premier League,Matchweek 19,Wed,Home,W,1,0,Manchester City,,"42,190",,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/0c45a190/Sunderland-Manchester-City-December-26-2012-Premier-League,
19,2012-12-29,,Premier League,Matchweek 20,Sat,Home,L,1,2,Tottenham,,"41,168",,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/c849845b/Sunderland-Tottenham-Hotspur-December-29-2012-Premier-League,
20,2013-01-02,,Premier League,Matchweek 21,Wed,Away,L,0,3,Liverpool,,"44,228",,4-4-1-1,Phil Dowd,https://fbref.com/en/matches/48a0d6e2/Liverpool-Sunderland-January-2-2013-Premier-League,
21,2013-01-12,,Premier League,Matchweek 22,Sat,Home,W,3,0,West Ham,,"39,918",,4-4-1-1,Neil Swarbrick,https://fbref.com/en/matches/63007c5d/Sunderland-West-Ham-United-January-12-2013-Premier-League,
22,2013-01-19,,Premier League,Matchweek 23,Sat,Away,W,3,2,Wigan Athletic,,"19,219",,4-1-4-1,Anthony Taylor,https://fbref.com/en/matches/86ab765e/Wigan-Athletic-Sunderland-January-19-2013-Premier-League,
23,2013-01-29,,Premier League,Matchweek 24,Tue,Home,D,0,0,Swansea City,,"35,628",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/9be3bc10/Sunderland-Swansea-City-January-29-2013-Premier-League,
24,2013-02-02,,Premier League,Matchweek 25,Sat,Away,L,1,2,Reading,,"23,829",,4-1-4-1,Lee Mason,https://fbref.com/en/matches/26609c3c/Reading-Sunderland-February-2-2013-Premier-League,
25,2013-02-09,,Premier League,Matchweek 26,Sat,Home,L,0,1,Arsenal,,"46,402",,4-1-4-1,Anthony Taylor,https://fbref.com/en/matches/fd6346e5/Sunderland-Arsenal-February-9-2013-Premier-League,
26,2013-02-23,,Premier League,Matchweek 27,Sat,Away,L,1,2,West Brom,,"25,924",,4-4-2,Roger East,https://fbref.com/en/matches/65ec2a96/West-Bromwich-Albion-Sunderland-February-23-2013-Premier-League,
27,2013-03-02,,Premier League,Matchweek 28,Sat,Home,D,2,2,Fulham,,"39,312",,4-4-2,Mark Halsey,https://fbref.com/en/matches/3ee6a599/Sunderland-Fulham-March-2-2013-Premier-League,
28,2013-03-09,,Premier League,Matchweek 29,Sat,Away,L,1,3,QPR,,"18,169",,4-4-2,Mike Jones,https://fbref.com/en/matches/ac864868/Queens-Park-Rangers-Sunderland-March-9-2013-Premier-League,
29,2013-03-17,,Premier League,Matchweek 30,Sun,Home,D,1,1,Norwich City,,"38,625",,4-4-2,Chris Foy,https://fbref.com/en/matches/73acf6e7/Sunderland-Norwich-City-March-17-2013-Premier-League,
30,2013-03-30,,Premier League,Matchweek 31,Sat,Home,L,0,1,Manchester Utd,,"43,760",,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/fa26d911/Sunderland-Manchester-United-March-30-2013-Premier-League,
31,2013-04-07,,Premier League,Matchweek 32,Sun,Away,L,1,2,Chelsea,,"41,500",,4-2-3-1,Neil Swarbrick,https://fbref.com/en/matches/6166286b/Chelsea-Sunderland-April-7-2013-Premier-League,
32,2013-04-14,,Premier League,Matchweek 33,Sun,Away,W,3,0,Newcastle Utd,,"52,355",,4-4-1-1,Howard Webb,https://fbref.com/en/matches/871b92d1/Newcastle-United-Sunderland-April-14-2013-Premier-League,
33,2013-04-20,,Premier League,Matchweek 34,Sat,Home,W,1,0,Everton,,"44,614",,4-4-1-1,Phil Dowd,https://fbref.com/en/matches/5eeaa6a0/Sunderland-Everton-April-20-2013-Premier-League,
34,2013-04-29,,Premier League,Matchweek 35,Mon,Away,L,1,6,Aston Villa,,"37,428",,4-2-3-1,Lee Probert,https://fbref.com/en/matches/eb0b9005/Aston-Villa-Sunderland-April-29-2013-Premier-League,
35,2013-05-06,,Premier League,Matchweek 36,Mon,Home,D,1,1,Stoke City,,"38,130",,4-5-1,Lee Mason,https://fbref.com/en/matches/722da606/Sunderland-Stoke-City-May-6-2013-Premier-League,
36,2013-05-12,,Premier League,Matchweek 37,Sun,Home,D,1,1,Southampton,,"41,988",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/20e0dcb1/Sunderland-Southampton-May-12-2013-Premier-League,
37,2013-05-19,,Premier League,Matchweek 38,Sun,Away,L,0,1,Tottenham,,"36,063",,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/cfe691e4/Tottenham-Hotspur-Sunderland-May-19-2013-Premier-League,
