,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,David McGoldrick,17.0,ie IRL,FW,32-324,63,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,
1,Rhian Brewster,24.0,eng ENG,FW,20-200,27,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,25.0
2,Oliver McBurnie,9.0,sct SCO,FW,24-136,90,0,0,0,0,1,0,0,2,1,0,0,0,10,11,6,64.7
3,John Lundstram,7.0,eng ENG,CM,26-243,90,0,0,0,0,1,1,0,2,0,0,0,0,2,0,1,0.0
4,Oliver Norwood,16.0,nir NIR,CM,29-189,90,0,0,0,1,0,0,4,1,1,0,0,0,8,1,0,100.0
5,Sander Berge,8.0,no NOR,CM,22-247,90,0,0,0,1,0,1,4,1,1,0,0,0,10,0,1,0.0
6,Max Lowe,13.0,eng ENG,WB,23-160,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
7,Jack Robinson,19.0,eng ENG,CB,27-047,72,0,0,0,2,1,0,0,2,1,1,1,0,2,3,3,50.0
8,George Baldock,2.0,gr GRE,WB,27-223,90,0,0,0,0,0,0,2,1,0,0,0,0,5,0,0,
9,Enda Stevens,3.0,ie IRL,"WB,CB",30-101,90,0,0,0,0,1,1,2,0,1,0,0,0,5,2,2,50.0
10,John Egan,12.0,ie IRL,CB,27-364,90,0,0,0,0,0,0,0,2,0,0,0,0,2,5,2,71.4
11,Chris Basham,6.0,eng ENG,CB,32-090,80,0,0,0,1,2,0,2,6,4,0,0,0,7,1,1,50.0
12,Billy Sharp,10.0,eng ENG,CB,34-256,10,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-157,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
14,14 Players,,,,,990,0,0,0,5,9,4,15,18,9,1,1,0,59,24,20,54.5
