,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Brennan Johnson,20.0,wls WAL,FW,21-103,84,0,0,0,2,0,1,2,0,1,0,0,0,2,0,0,
1,Emmanuel Dennis,25.0,ng NGA,FW,24-292,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Jesse Lingard,11.0,eng ENG,AM,29-262,66,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
3,Taiwo Awoniyi,9.0,ng NGA,AM,25-022,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3
4,Morgan Gibbs-White,10.0,eng ENG,AM,22-219,90,0,0,0,1,2,0,7,0,0,0,0,0,3,3,3,50.0
5,Cheikhou Kouyaté,21.0,sn SEN,CM,32-256,75,0,0,0,3,0,0,0,1,0,0,0,0,6,1,0,100.0
6,Jack Colback,8.0,eng ENG,CM,32-314,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
7,Ryan Yates,22.0,eng ENG,CM,24-286,90,0,0,0,0,3,0,0,0,1,0,0,0,6,2,2,50.0
8,Renan Lodi,32.0,br BRA,WB,24-148,90,1,0,0,2,3,0,7,3,0,0,0,0,6,2,1,66.7
9,Neco Williams,7.0,wls WAL,WB,21-143,90,0,0,0,0,0,0,10,1,2,0,0,0,1,0,1,0.0
10,Scott McKenna,26.0,sct SCO,CB,25-295,90,1,0,0,0,0,0,0,1,1,0,0,0,3,2,3,40.0
11,Steve Cook,3.0,eng ENG,CB,31-137,90,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,100.0
12,Joe Worrall,4.0,eng ENG,CB,25-236,90,0,0,0,4,0,0,1,2,2,0,0,0,8,0,0,
13,Dean Henderson,1.0,eng ENG,GK,25-175,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,2,0,0,13,8,1,27,9,7,0,0,0,44,12,12,50.0
