,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Allan Saint-Maximin,10.0,fr FRA,FW,24-279,78,13,13,0,0,0,0,1,0,0,0,0,0,9,0,1
1,Callum Wilson,9.0,eng ENG,FW,29-292,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Ryan Fraser,21.0,sct SCO,LW,27-295,86,17,17,0,0,0,0,2,0,0,0,0,0,8,0,0
3,Joe Willock,28.0,eng ENG,LW,22-118,4,3,2,1,0,0,0,0,0,0,0,0,0,2,0,0
4,Jacob Murphy,23.0,eng ENG,RW,26-295,90,28,26,2,0,0,0,2,2,0,0,0,0,15,0,2
5,Joelinton,7.0,br BRA,CM,25-124,90,27,27,0,0,0,0,0,0,0,0,0,0,17,0,0
6,Jonjo Shelvey,8.0,eng ENG,CM,29-292,90,35,32,3,0,0,1,0,0,0,0,0,0,25,0,0
7,Isaac Hayden,14.0,eng ENG,CM,26-269,90,16,16,0,0,0,0,0,0,0,0,0,0,10,0,0
8,Jamal Lewis,12.0,nir NIR,LB,23-325,14,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0
9,Matt Ritchie,11.0,sct SCO,LB,32-097,76,29,25,4,0,0,0,0,4,0,0,0,0,23,0,0
10,Jamaal Lascelles,6.0,eng ENG,CB,28-035,90,24,24,0,0,0,0,0,0,0,0,0,0,18,0,0
11,Fabian Schär,5.0,ch SUI,CB,29-361,90,24,21,2,2,0,0,1,0,0,0,0,0,13,1,0
12,Javier Manquillo,19.0,es ESP,RB,27-225,90,17,15,2,0,0,0,0,2,0,0,0,0,12,0,0
13,Martin Dúbravka,1.0,sk SVK,GK,32-335,90,41,20,21,7,0,0,0,0,0,0,0,0,13,0,0
14,14 Players,,,,,990,276,239,36,9,0,1,6,9,0,0,0,0,167,1,3
