,num,joueur
0,1,Heurelho Gomes
1,5,Sebastian Prödl
2,6,Adrian Mariappa
3,8,Tom Cleverley
4,11,Richarlison
5,16,Abdoulaye Doucouré
6,18,Andre Gray
7,19,Will Hughes
8,21,Kiko Femenía
9,22,Marvin Zeegelaar
10,27,Christian Kabasele
