,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Ivan Toney,17.0,eng ENG,FW,27-030,90,16,22,72.7,232,96,8,11,72.7,6,6,100.0,1,1,100.0,0,0.0,0.0,0,4,0,0,3
1,Kevin Schade,9.0,de GER,LW,21-139,60,2,8,25.0,8,0,0,4,0.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Yoane Wissa,11.0,cd COD,LW,26-224,30,4,6,66.7,81,39,2,3,66.7,1,1,100.0,1,1,100.0,0,0.1,0.0,1,1,0,0,0
3,Bryan Mbeumo,19.0,cm CMR,RW,23-251,90,26,34,76.5,392,106,15,15,100.0,8,11,72.7,2,6,33.3,0,0.4,0.2,3,3,1,0,3
4,Mathias Jensen,8.0,dk DEN,LM,27-104,60,30,42,71.4,664,204,12,15,80.0,11,14,78.6,6,11,54.5,0,0.0,0.0,0,2,0,0,4
5,Vitaly Janelt,27.0,de GER,LM,24-340,30,17,22,77.3,251,90,10,11,90.9,7,11,63.6,0,0,,0,0.1,0.0,1,1,1,0,3
6,Christian Nørgaard,6.0,dk DEN,CM,29-036,90,43,53,81.1,814,193,13,17,76.5,26,29,89.7,3,6,50.0,0,0.1,0.0,1,2,0,0,5
7,Josh Dasilva,10.0,eng ENG,RM,24-174,60,16,23,69.6,234,34,7,9,77.8,7,11,63.6,0,0,,0,0.0,0.0,0,1,0,0,1
8,Mikkel Damsgaard,24.0,dk DEN,RM,22-286,30,10,13,76.9,172,20,4,4,100.0,6,8,75.0,0,1,0.0,0,0.0,0.0,1,3,0,0,1
9,Rico Henry,3.0,eng ENG,LB,25-281,73,33,41,80.5,528,215,23,24,95.8,7,9,77.8,3,3,100.0,0,0.0,0.0,0,1,0,0,2
10,Saman Ghoddos,14.0,ir IRN,LB,29-221,17,9,12,75.0,165,41,5,6,83.3,3,3,100.0,1,3,33.3,0,0.0,0.0,0,1,1,0,1
11,Ben Mee,16.0,eng ENG,CB,33-206,90,52,59,88.1,1078,458,13,14,92.9,30,31,96.8,9,13,69.2,0,0.0,0.0,0,5,0,0,6
12,Ethan Pinnock,5.0,jm JAM,CB,29-321,90,47,53,88.7,875,268,16,18,88.9,26,29,89.7,4,5,80.0,0,0.0,0.1,0,1,0,0,2
13,Aaron Hickey,2.0,sct SCO,RB,20-309,73,32,39,82.1,597,233,11,14,78.6,17,20,85.0,4,4,100.0,0,0.0,0.0,0,6,0,0,6
14,Shandon Baptiste,26.0,gd GRN,RB,25-007,17,9,9,100.0,183,63,4,4,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
15,David Raya,1.0,es ESP,GK,27-212,90,40,52,76.9,934,642,7,7,100.0,28,28,100.0,5,17,29.4,0,0.0,0.0,0,2,0,0,0
16,16 Players,,,,,990,386,488,79.1,7208,2702,150,176,85.2,187,217,86.2,40,72,55.6,0,0.7,0.4,7,34,3,0,37
