,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ivan Toney,17.0,eng ENG,FW,27-030,90,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0.0
1,Kevin Schade,9.0,de GER,LW,21-139,60,0,0,0,1,0,0,1,1,1,0,0,0,1,2,1,66.7
2,Yoane Wissa,11.0,cd COD,LW,26-224,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
3,Bryan Mbeumo,19.0,cm CMR,RW,23-251,90,0,0,0,0,2,1,6,2,1,0,0,0,1,1,2,33.3
4,Mathias Jensen,8.0,dk DEN,LM,27-104,60,1,0,0,2,1,0,2,0,1,0,0,0,3,0,0,
5,Vitaly Janelt,27.0,de GER,LM,24-340,30,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0
6,Christian Nørgaard,6.0,dk DEN,CM,29-036,90,0,0,0,2,2,0,1,2,2,0,0,0,5,1,1,50.0
7,Josh Dasilva,10.0,eng ENG,RM,24-174,60,0,0,0,1,1,0,2,0,0,0,0,0,4,0,2,0.0
8,Mikkel Damsgaard,24.0,dk DEN,RM,22-286,30,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,
9,Rico Henry,3.0,eng ENG,LB,25-281,73,0,0,0,1,0,0,1,2,2,0,0,0,6,1,0,100.0
10,Saman Ghoddos,14.0,ir IRN,LB,29-221,17,0,0,0,0,1,0,1,1,0,0,0,0,3,1,1,50.0
11,Ben Mee,16.0,eng ENG,CB,33-206,90,0,0,0,0,1,0,0,1,0,0,0,0,3,4,3,57.1
12,Ethan Pinnock,5.0,jm JAM,CB,29-321,90,0,0,0,0,0,0,1,4,4,0,0,0,4,7,0,100.0
13,Aaron Hickey,2.0,sct SCO,RB,20-309,73,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,100.0
14,Shandon Baptiste,26.0,gd GRN,RB,25-007,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
15,David Raya,1.0,es ESP,GK,27-212,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
16,16 Players,,,,,990,1,0,0,8,11,1,16,13,11,0,0,0,51,20,11,64.5
