,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Ollie Watkins,11.0,eng ENG,FW,26-079,81,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1,Danny Ings,20.0,eng ENG,FW,29-239,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Philippe Coutinho,23.0,br BRA,AM,29-280,90,2,0,1,1,0,1,1,100.0,0,0,0,0,1,3,0,0
3,Emi Buendía,10.0,ar ARG,AM,25-084,68,1,0,1,0,0,0,1,0.0,1,1,0,1,1,2,2,0
4,Leon Bailey,31.0,jm JAM,LW,24-222,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,John McGinn,7.0,sct SCO,"LM,DM",27-152,90,2,2,1,1,0,0,0,,0,2,0,2,0,2,1,0
6,Douglas Luiz,6.0,br BRA,"CM,DM",23-314,90,2,2,2,0,0,2,3,66.7,1,2,0,2,1,3,0,0
7,Jacob Ramsey,41.0,eng ENG,RM,20-295,68,1,1,1,0,0,0,1,0.0,1,5,2,3,0,1,1,0
8,Bertrand Traoré,15.0,bf BFA,RW,26-194,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Ashley Young,18.0,eng ENG,LB,36-253,90,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,1,0
10,Tyrone Mings,5.0,eng ENG,CB,29-006,90,1,0,1,0,0,0,0,,0,0,0,0,1,2,2,0
11,Ezri Konsa,4.0,eng ENG,CB,24-147,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0
12,Matty Cash,2.0,pl POL,RB,24-224,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
13,Emiliano Martínez,1.0,ar ARG,GK,29-198,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,10,6,8,2,0,4,7,57.1,3,12,4,8,4,14,15,0
