,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Teemu Pukki,22.0,fi FIN,FW,31-251,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
1,Adam Idah,35.0,ie IRL,FW,20-297,68,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
2,Josh Sargent,24.0,us USA,FW,21-288,22,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
3,Kenny McLean,23.0,sct SCO,CM,29-331,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0
4,Billy Gilmour,8.0,sct SCO,CM,20-177,80,1,0,0,1,0,0,3,0.0,3,1,0,1,0,1,0,0
5,Jakob Sørensen,19.0,dk DEN,CM,23-277,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,Pierre Lees-Melou,20.0,fr FRA,CM,28-194,71,2,2,1,1,0,1,2,50.0,1,2,0,2,0,2,0,0
7,Kieran Dowell,10.0,eng ENG,CM,24-056,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Brandon Williams,21.0,eng ENG,LB,21-093,90,3,2,2,1,0,1,3,33.3,2,2,0,2,2,5,1,0
9,Ben Gibson,4.0,eng ENG,CB,28-324,90,1,1,0,1,0,0,0,,0,2,2,0,0,1,3,0
10,Grant Hanley,5.0,sct SCO,CB,30-015,90,2,1,2,0,0,1,1,100.0,0,0,0,0,2,4,0,0
11,Andrew Omobamidele,44.0,ie IRL,CB,19-165,90,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0
12,Max Aarons,2.0,eng ENG,RB,21-335,90,5,4,4,1,0,3,3,100.0,0,1,0,1,0,5,0,0
13,Tim Krul,1.0,nl NED,GK,33-246,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,18,12,10,7,1,7,16,43.8,9,8,2,6,6,24,6,0
