,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
21,2018-12-08,12:30 ,Premier League,Matchweek 16,Sat,Away,W,4,0,Bournemouth,1.6,0.3,59,"10,752",James Milner,4-4-2,Lee Mason,https://fbref.com/en/matches/f7799c66/Bournemouth-Liverpool-December-8-2018-Premier-League,
23,2018-12-16,16:00 ,Premier League,Matchweek 17,Sun,Home,W,3,1,Manchester Utd,2.5,0.7,64,"52,908",Virgil van Dijk,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/5e74670d/North-West-Derby-Liverpool-Manchester-United-December-16-2018-Premier-League,
24,2018-12-21,20:00 ,Premier League,Matchweek 18,Fri,Away,W,2,0,Wolves,1.9,0.9,61,"31,358",Jordan Henderson,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/c9705ea1/Wolverhampton-Wanderers-Liverpool-December-21-2018-Premier-League,
25,2018-12-26,15:00 ,Premier League,Matchweek 19,Wed,Home,W,4,0,Newcastle Utd,2.9,0.5,74,"53,318",Jordan Henderson,4-2-3-1,Graham Scott,https://fbref.com/en/matches/3d252639/Liverpool-Newcastle-United-December-26-2018-Premier-League,
26,2018-12-29,17:30 ,Premier League,Matchweek 20,Sat,Home,W,5,1,Arsenal,3.8,1.0,48,"53,326",Virgil van Dijk,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/33716a25/Liverpool-Arsenal-December-29-2018-Premier-League,
27,2019-01-03,20:00 ,Premier League,Matchweek 21,Thu,Away,L,1,2,Manchester City,1.5,1.1,51,"54,511",Jordan Henderson,4-3-3,Anthony Taylor,https://fbref.com/en/matches/22b630df/Manchester-City-Liverpool-January-3-2019-Premier-League,
29,2019-01-12,15:00 ,Premier League,Matchweek 22,Sat,Away,W,1,0,Brighton,2.0,0.4,70,"30,682",Jordan Henderson,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/d50a51c0/Brighton-and-Hove-Albion-Liverpool-January-12-2019-Premier-League,
30,2019-01-19,15:00 ,Premier League,Matchweek 23,Sat,Home,W,4,3,Crystal Palace,2.6,0.7,70,"53,171",Jordan Henderson,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/98ecfb34/Liverpool-Crystal-Palace-January-19-2019-Premier-League,
31,2019-01-30,20:00 ,Premier League,Matchweek 24,Wed,Home,D,1,1,Leicester City,0.6,1.1,72,"53,092",Jordan Henderson,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/dd91dd3f/Liverpool-Leicester-City-January-30-2019-Premier-League,
32,2019-02-04,20:00 ,Premier League,Matchweek 25,Mon,Away,D,1,1,West Ham,1.1,0.8,73,"59,903",James Milner,4-3-3,Kevin Friend,https://fbref.com/en/matches/e695579a/West-Ham-United-Liverpool-February-4-2019-Premier-League,
33,2019-02-09,15:00 ,Premier League,Matchweek 26,Sat,Home,W,3,0,Bournemouth,2.0,0.4,65,"53,178",James Milner,4-3-3,Anthony Taylor,https://fbref.com/en/matches/0a085d29/Liverpool-Bournemouth-February-9-2019-Premier-League,
35,2019-02-24,14:05 ,Premier League,Matchweek 27,Sun,Away,D,0,0,Manchester Utd,0.5,0.3,64,"74,519",Jordan Henderson,4-3-3,Michael Oliver,https://fbref.com/en/matches/28b8b03a/North-West-Derby-Manchester-United-Liverpool-February-24-2019-Premier-League,
36,2019-02-27,20:00 ,Premier League,Matchweek 28,Wed,Home,W,5,0,Watford,1.9,0.3,62,"53,316",James Milner,4-3-3,Graham Scott,https://fbref.com/en/matches/b34f9ff8/Liverpool-Watford-February-27-2019-Premier-League,
37,2019-03-03,16:15 ,Premier League,Matchweek 29,Sun,Away,D,0,0,Everton,1.1,0.3,57,"39,335",Jordan Henderson,4-3-3,Martin Atkinson,https://fbref.com/en/matches/edc35bc3/Merseyside-Derby-Everton-Liverpool-March-3-2019-Premier-League,
38,2019-03-10,12:00 ,Premier League,Matchweek 30,Sun,Home,W,4,2,Burnley,4.0,0.4,67,"53,310",Virgil van Dijk,4-3-3,Andre Marriner,https://fbref.com/en/matches/d4a6df35/Liverpool-Burnley-March-10-2019-Premier-League,
40,2019-03-17,14:15 ,Premier League,Matchweek 31,Sun,Away,W,2,1,Fulham,2.6,1.1,62,"25,043",Virgil van Dijk,4-3-3,Craig Pawson,https://fbref.com/en/matches/d8db9418/Fulham-Liverpool-March-17-2019-Premier-League,
41,2019-03-31,16:30 ,Premier League,Matchweek 32,Sun,Home,W,2,1,Tottenham,1.0,0.7,48,"53,322",Jordan Henderson,4-3-3,Martin Atkinson,https://fbref.com/en/matches/ea0b32eb/Liverpool-Tottenham-Hotspur-March-31-2019-Premier-League,
42,2019-04-05,20:00 ,Premier League,Matchweek 33,Fri,Away,W,3,1,Southampton,1.9,0.9,67,"31,797",Virgil van Dijk,4-3-3,Paul Tierney,https://fbref.com/en/matches/cb6ed621/Southampton-Liverpool-April-5-2019-Premier-League,
44,2019-04-14,16:30 ,Premier League,Matchweek 34,Sun,Home,W,2,0,Chelsea,1.2,0.7,62,"53,279",Jordan Henderson,4-3-3,Michael Oliver,https://fbref.com/en/matches/bcd4eb6f/Liverpool-Chelsea-April-14-2019-Premier-League,
46,2019-04-21,16:00 ,Premier League,Matchweek 35,Sun,Away,W,2,0,Cardiff City,3.0,1.1,75,"33,082",Jordan Henderson,4-3-3,Martin Atkinson,https://fbref.com/en/matches/ea0a6f68/Cardiff-City-Liverpool-April-21-2019-Premier-League,
47,2019-04-26,20:00 ,Premier League,Matchweek 36,Fri,Home,W,5,0,Huddersfield,3.1,0.2,69,"53,249",Jordan Henderson,4-3-3,Kevin Friend,https://fbref.com/en/matches/89b55cfd/Liverpool-Huddersfield-Town-April-26-2019-Premier-League,
49,2019-05-04,19:45 ,Premier League,Matchweek 37,Sat,Away,W,3,2,Newcastle Utd,1.2,1.4,69,"52,206",Jordan Henderson,4-3-3,Andre Marriner,https://fbref.com/en/matches/0faa6fe4/Newcastle-United-Liverpool-May-4-2019-Premier-League,
51,2019-05-12,15:00 ,Premier League,Matchweek 38,Sun,Home,W,2,0,Wolves,1.6,1.3,59,"53,331",Jordan Henderson,4-3-3,Martin Atkinson,https://fbref.com/en/matches/63c1d6b9/Liverpool-Wolverhampton-Wanderers-May-12-2019-Premier-League,
