,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Kieffer Moore,21.0,wls WAL,FW,30-019,90,0,0,0,0,2,0,0,0,1,0,0,0,3,8,9,47.1
1,Marcus Tavernier,16.0,eng ENG,"RM,LW",23-158,90,0,0,0,0,0,0,3,0,0,0,0,0,5,1,1,50.0
2,Jaidon Anthony,32.0,eng ENG,"RB,RW",22-269,90,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0.0
3,Ryan Christie,10.0,sct SCO,AM,27-186,45,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,100.0
4,Philip Billing,29.0,dk DEN,CM,26-077,45,0,0,0,0,0,0,0,2,0,0,0,0,5,1,1,50.0
5,Jefferson Lerma,8.0,co COL,"CB,DM",27-306,90,0,0,0,1,1,0,0,1,1,0,0,0,6,2,2,50.0
6,Lewis Cook,4.0,eng ENG,"DM,CM",25-205,76,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,
7,Ben Pearson,22.0,eng ENG,CM,27-235,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,Emiliano Marcondes,11.0,dk DEN,CM,27-171,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
9,Jordan Zemura,33.0,zw ZIM,LB,22-286,90,0,0,0,0,0,0,1,4,4,0,0,0,2,0,0,
10,Marcos Senesi,25.0,ar ARG,CB,25-109,90,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,
11,Chris Mepham,6.0,wls WAL,CB,24-295,81,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,
12,Owen Bevan,35.0,wls WAL,CB,18-305,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13,Adam Smith,15.0,eng ENG,RB,31-120,45,1,0,0,1,0,0,0,0,2,0,0,0,2,0,1,0.0
14,Dominic Solanke,9.0,eng ENG,LM,24-347,45,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,50.0
15,Mark Travers,1.0,ie IRL,GK,23-101,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,16 Players,,,,,990,1,0,0,5,6,0,5,11,12,0,0,1,44,14,18,43.8
