,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Joshua King,7.0,no NOR,FW,30-000,90,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0
1,João Pedro,10.0,br BRA,LW,20-111,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
2,Emmanuel Dennis,25.0,ng NGA,RW,24-061,83,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0
3,Cucho,29.0,co COL,RW,22-270,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,Juraj Kucka,33.0,sk SVK,LM,34-323,76,0,0,0,0,0,0,3,0.0,3,0,0,0,2,2,2,0
5,Tom Cleverley,8.0,eng ENG,LM,32-156,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,Edo Kayembe,39.0,cd COD,CM,23-226,90,1,1,0,1,0,0,0,,0,0,0,0,1,2,5,0
7,Moussa Sissoko,19.0,fr FRA,RM,32-152,90,1,0,0,1,0,0,0,,0,1,1,0,2,3,3,0
8,Hassane Kamara,14.0,ci CIV,LB,27-316,90,3,2,3,0,0,0,1,0.0,1,1,0,1,5,8,2,0
9,Samir Santos,22.0,br BRA,CB,27-041,90,3,2,3,0,0,1,2,50.0,1,1,1,0,5,8,5,0
10,Craig Cathcart,15.0,nir NIR,CB,32-343,90,3,2,2,1,0,1,1,100.0,0,1,0,1,0,3,7,0
11,Jeremy Ngakia,2.0,eng ENG,RB,21-130,65,4,1,3,1,0,1,4,25.0,3,1,1,0,2,6,2,0
12,Kiko Femenía,21.0,es ESP,RB,30-347,25,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0
13,Ben Foster,1.0,eng ENG,GK,38-287,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,19,11,13,6,0,4,15,26.7,11,6,3,3,17,36,27,0
