,num,joueur
0,,David Marshall
1,,Steven Caulker
2,,Matthew Connolly
3,,Gary Medel
4,,Kim Bo-kyung
5,,Fraizer Campbell
6,,Ben Turner
7,,Craig Bellamy
8,,Aron Gunnarsson
9,,Peter Whittingham
10,,Andrew Taylor
