,num,joueur
0,31,Gavin Bazunu
1,2,Kyle Walker-Peters
2,3,Ainsley Maitland-Niles
3,7,Joe Aribo
4,8,James Ward-Prowse
5,9,Adam Armstrong
6,10,Che Adams
7,15,Romain Perraud
8,22,Mohammed Salisu
9,24,Mohamed Elyounoussi
10,37,Armel Bella Kotchap
