,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Alexandre Lacazette,9.0,fr FRA,FW,29-290,87,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
1,Mohamed Elneny,25.0,eg EGY,AM,28-246,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Emile Smith Rowe,32.0,eng ENG,LW,20-229,76,1,0,0,0,1,1,1,100.0,0,1,0,1,1,2,1,0
3,Willian,12.0,br BRA,LW,32-217,14,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
4,Bukayo Saka,7.0,eng ENG,RW,19-190,45,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
5,Nicolas Pépé,19.0,ci CIV,RW,25-289,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
6,Martin Ødegaard,11.0,no NOR,"AM,FW",22-087,90,3,0,0,2,1,2,5,40.0,3,0,0,0,1,4,1,0
7,Granit Xhaka,34.0,ch SUI,DM,28-168,90,3,2,1,1,1,2,2,100.0,0,1,0,1,4,7,0,0
8,Thomas Partey,18.0,gh GHA,DM,27-274,90,3,2,1,2,0,2,3,66.7,1,0,0,0,1,4,0,0
9,Kieran Tierney,3.0,sct SCO,LB,23-282,90,6,3,1,4,1,2,6,33.3,4,0,0,0,1,7,0,0
10,Gabriel Dos Santos,6.0,br BRA,CB,23-085,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
11,David Luiz,23.0,br BRA,CB,33-326,90,1,1,1,0,0,1,1,100.0,0,2,0,2,1,2,6,0
12,Cédric Soares,17.0,pt POR,RB,29-195,90,2,2,0,2,0,0,2,0.0,2,0,0,0,1,3,0,0
13,Bernd Leno,1.0,de GER,GK,29-010,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,20,11,4,11,5,10,22,45.5,12,6,1,5,11,31,8,0
