,num,joueur
0,,Morten Gamst Pedersen
1,,Steven Nzonzi
2,,David Dunn
3,,Míchel Salgado
4,,Ryan Nelsen
5,,Junior Hoilett
6,,Martin Olsson
7,,David Goodwillie
8,,Jason Roberts
9,,
10,,Mark Bunn
