,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Chris Wood,9.0,nz NZL,FW,29-051,90,29,1,2,12,15,2,29,1,1,100.0,0,0.0,14,58,13,0,0,0,1,2,24,5
1,Jay Rodriguez,19.0,eng ENG,FW,31-182,74,21,1,5,10,6,0,21,1,0,0.0,1,100.0,5,18,3,0,0,0,0,1,11,1
2,Matěj Vydra,27.0,cz CZE,FW,28-271,16,4,0,0,1,3,0,4,0,0,,0,,2,3,0,0,0,0,0,1,2,1
3,Dwight McNeil,11.0,eng ENG,LM,21-066,90,35,1,6,14,17,1,35,2,1,50.0,1,50.0,20,184,84,2,1,1,1,0,24,3
4,Josh Brownhill,8.0,eng ENG,CM,25-039,45,20,0,2,11,7,1,20,0,0,,0,,3,3,1,0,0,0,1,0,5,0
5,Jack Cork,4.0,eng ENG,CM,31-216,45,22,1,4,16,2,0,22,0,0,,0,,10,23,6,0,0,0,0,0,13,1
6,Ashley Westwood,18.0,eng ENG,CM,30-301,90,55,2,6,35,15,1,55,1,1,100.0,0,0.0,16,89,46,0,2,0,2,0,32,0
7,Robbie Brady,12.0,ie IRL,RM,29-013,59,31,2,3,12,17,3,31,1,1,100.0,0,0.0,11,71,42,1,1,1,1,0,18,2
8,Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-092,31,8,0,0,4,4,0,8,0,0,,0,,4,44,6,0,0,0,1,0,4,0
9,Erik Pieters,23.0,nl NED,LB,32-173,90,43,6,11,19,13,1,43,0,0,,0,,7,21,10,0,0,0,0,0,13,2
10,Ben Mee,6.0,eng ENG,CB,31-128,90,46,7,24,22,1,1,46,0,0,,0,,11,31,14,0,0,0,0,0,17,0
11,James Tarkowski,5.0,eng ENG,CB,28-069,90,33,7,18,13,2,1,33,0,0,,0,,7,18,9,0,0,0,0,0,10,0
12,Matthew Lowton,2.0,eng ENG,RB,31-232,90,49,1,19,21,9,0,49,0,0,,0,,10,58,41,1,2,0,1,0,17,0
13,Nick Pope,1.0,eng ENG,GK,28-283,90,34,27,34,0,0,0,34,0,0,,0,,12,136,86,0,0,0,0,0,6,0
14,14 Players,,,,,990,430,56,134,190,111,11,430,6,4,66.7,2,33.3,132,757,361,4,6,2,8,4,196,15
