,num,joueur
0,,Leighton Baines
1,,Gareth Barry
2,,James McCarthy
3,,Romelu Lukaku
4,,Steven Naismith
5,,Ross Barkley
6,,Gerard Deulofeu
7,,Séamus Coleman
8,,John Stones
9,,
10,,Joel Robles
