,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Patrick Bamford,9.0,eng ENG,FW,27-028,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
1,Ezgjan Alioski,10.0,mk MKD,LM,28-234,45,1,1,1,0,0,0,0,,0,1,1,0,0,1,0,1
2,Ian Carlo Poveda,7.0,eng ENG,"RM,LM",20-237,45,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,0,0
3,Mateusz Klich,43.0,pl POL,CM,30-112,76,1,1,0,1,0,0,0,,0,1,1,0,0,1,0,0
4,Leif Davis,24.0,eng ENG,LB,20-265,14,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
5,Tyler Roberts,11.0,wls WAL,CM,21-265,55,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
6,Rodrigo,20.0,es ESP,CM,29-211,35,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Hélder Costa,17.0,ao ANG,"RM,LM",26-265,90,3,2,1,0,2,2,6,33.3,4,0,0,0,0,3,1,0
8,Kalvin Phillips,23.0,eng ENG,DM,24-306,90,6,3,2,4,0,3,5,60.0,2,3,1,2,3,9,0,2
9,Stuart Dallas,15.0,nir NIR,"LB,CM",29-167,90,4,2,2,2,0,2,5,40.0,3,5,1,4,1,5,1,0
10,Liam Cooper,6.0,sct SCO,CB,29-034,90,4,3,4,0,0,3,5,60.0,2,2,2,0,3,7,8,0
11,Robin Koch,5.0,de GER,CB,24-078,90,2,0,2,0,0,2,5,40.0,3,2,1,1,1,3,1,0
12,Luke Ayling,2.0,eng ENG,RB,29-039,90,5,1,3,2,0,1,6,16.7,5,1,1,0,1,6,5,0
13,Illan Meslier,1.0,fr FRA,GK,20-215,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
14,14 Players,,,,,990,27,14,16,9,2,13,35,37.1,22,19,8,11,9,36,18,4
