,num,joueur
0,,Alex Pearce
1,,Jem Karacan
2,,Adrian Mariappa
3,,Jobi McAnuff
4,,Jimmy Kébé
5,,Pavel Pogrebnyak
6,,Ian Harte
7,,Danny Guthrie
8,,Chris Gunter
9,,
10,,Stuart Taylor
