,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Neal Maupay,20.0,fr FRA,FW,26-048,88,19,16,3,0,0,0,1,1,0,0,0,0,15,0,1
1,Salomón Rondón,33.0,ve VEN,FW,33-015,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Demarai Gray,11.0,jm JAM,LW,26-095,89,31,27,4,1,0,1,6,0,3,1,2,0,17,0,3
3,Abdoulaye Doucouré,16.0,ml MLI,LW,29-273,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Dwight McNeil,7.0,eng ENG,RW,22-313,73,34,31,3,0,1,0,5,0,3,3,0,0,26,0,4
5,Anthony Gordon,10.0,eng ENG,RW,21-219,17,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
6,Alex Iwobi,17.0,ng NGA,LM,26-151,90,48,47,1,0,0,1,3,1,0,0,0,0,36,0,0
7,Idrissa Gana Gueye,27.0,sn SEN,CM,33-005,90,55,55,0,0,0,2,0,0,0,0,0,0,48,0,0
8,Amadou Onana,8.0,be BEL,RM,21-046,73,24,24,0,0,0,0,0,0,0,0,0,0,19,0,0
9,Tom Davies,26.0,eng ENG,RM,24-093,17,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
10,Vitaliy Mykolenko,19.0,ua UKR,LB,23-125,90,41,35,6,0,0,0,1,6,0,0,0,0,32,0,1
11,James Tarkowski,2.0,eng ENG,CB,29-316,90,40,38,1,1,0,1,0,0,0,0,0,0,30,1,0
12,Conor Coady,30.0,eng ENG,CB,29-218,90,36,33,3,3,0,0,0,0,0,0,0,0,29,0,1
13,Séamus Coleman,23.0,ie IRL,RB,33-355,90,44,35,9,2,0,0,3,7,0,0,0,0,33,0,3
14,Jordan Pickford,1.0,eng ENG,GK,28-208,90,38,24,14,3,0,0,0,0,0,0,0,0,29,0,0
15,15 Players,,,,,990,419,374,44,10,1,5,19,15,6,4,2,0,317,1,13
