,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Oliver McBurnie,62.0,sct SCO,FW,21-223,70,14,20,70.0,182,11,11,13,84.6,3,5,60.0,0,1,0.0,0,0.0,0.0,0,0,0,0,2
1,Wilfried Bony,2.0,ci CIV,FW,29-034,20,6,9,66.7,63,9,5,7,71.4,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,0
2,Jordan Ayew,18.0,gh GHA,FW,26-124,90,24,28,85.7,276,32,13,15,86.7,7,7,100.0,0,1,0.0,0,0.2,0.2,1,1,0,0,2
3,Tom Carroll,14.0,eng ENG,LM,25-230,90,25,32,78.1,459,144,10,13,76.9,11,11,100.0,3,5,60.0,0,0.0,0.2,0,3,0,0,0
4,Sam Clucas,17.0,eng ENG,CM,27-110,90,58,67,86.6,1065,237,22,25,88.0,29,32,90.6,6,8,75.0,0,0.0,0.0,0,5,0,0,7
5,Ki Sung-yueng,4.0,kr KOR,CM,28-354,90,53,59,89.8,1197,295,10,11,90.9,32,32,100.0,9,12,75.0,0,0.0,0.1,1,5,2,0,7
6,Nathan Dyer,12.0,eng ENG,RM,30-045,84,30,39,76.9,474,72,22,27,81.5,5,6,83.3,3,5,60.0,0,0.0,0.0,1,1,1,0,2
7,Luciano Narsingh,11.0,nl NED,RM,27-122,6,2,3,66.7,35,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
8,Martin Olsson,16.0,se SWE,LB,29-241,90,33,49,67.3,537,216,18,21,85.7,9,13,69.2,4,11,36.4,0,0.1,0.0,1,2,1,1,2
9,Alfie Mawson,6.0,eng ENG,CB,23-359,90,54,63,85.7,1229,395,18,20,90.0,24,27,88.9,12,16,75.0,0,0.0,0.0,0,1,0,0,3
10,Kyle Bartley,27.0,eng ENG,CB,26-236,90,54,68,79.4,1033,305,17,20,85.0,33,36,91.7,4,11,36.4,0,0.2,0.2,1,1,0,0,2
11,Mike van der Hoorn,5.0,nl NED,RB,25-090,64,41,60,68.3,713,323,19,24,79.2,16,23,69.6,6,10,60.0,0,0.3,0.0,1,4,1,1,4
12,Connor Roberts,52.0,wls WAL,RB,22-112,26,11,17,64.7,150,53,9,10,90.0,2,4,50.0,0,3,0.0,0,0.0,0.0,0,1,0,0,2
13,Łukasz Fabiański,1.0,pl POL,GK,32-270,90,35,45,77.8,1412,1191,1,1,100.0,13,13,100.0,20,30,66.7,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,440,559,78.7,8825,3283,175,207,84.5,187,213,87.8,67,113,59.3,0,0.8,0.9,6,26,5,2,33
