,num,joueur
0,,Gerhard Tremmel
1,,Dwight Tiendalli
2,,Pablo Hernández
3,,José Cañas
4,,Ashley Williams
5,,Michu
6,,Nathan Dyer
7,,Ben Davies
8,,Jonjo Shelvey
9,,Jonathan de Guzmán
10,,Chico Flores
