,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Dominic Calvert-Lewin,9.0,eng ENG,FW,24-292,90,7,15,46.7,76,11,3,5,60.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,2
1,Demarai Gray,11.0,jm JAM,LM,25-188,90,20,36,55.6,349,31,9,11,81.8,9,15,60.0,2,6,33.3,0,0.2,0.1,3,0,1,1,0
2,Allan,6.0,br BRA,CM,30-359,86,29,37,78.4,432,115,16,18,88.9,10,13,76.9,2,4,50.0,1,0.0,0.0,1,3,0,0,4
3,André Gomes,21.0,pt POR,CM,28-156,4,7,8,87.5,120,50,4,4,100.0,1,1,100.0,2,3,66.7,0,0.0,0.0,1,2,1,1,2
4,Abdoulaye Doucouré,16.0,ml MLI,CM,29-001,90,24,35,68.6,279,66,13,19,68.4,6,7,85.7,1,2,50.0,0,0.0,0.0,0,2,1,0,3
5,Anthony Gordon,24.0,eng ENG,RM,20-312,90,22,34,64.7,328,75,8,10,80.0,9,15,60.0,2,5,40.0,0,0.0,0.2,1,0,1,1,0
6,Séamus Coleman,23.0,ie IRL,"LB,RB",33-083,90,36,51,70.6,479,247,22,25,88.0,10,14,71.4,1,7,14.3,0,0.0,0.0,0,4,0,0,4
7,Mason Holgate,4.0,eng ENG,CB,25-072,90,38,60,63.3,824,211,10,16,62.5,21,28,75.0,6,12,50.0,0,0.0,0.0,0,3,0,0,4
8,Michael Keane,5.0,eng ENG,CB,28-356,90,34,49,69.4,892,316,5,9,55.6,16,18,88.9,13,21,61.9,0,0.0,0.0,0,3,1,0,4
9,Ben Godfrey,22.0,eng ENG,"CB,LB",23-352,90,45,51,88.2,642,324,24,25,96.0,17,19,89.5,1,2,50.0,0,0.2,0.1,2,4,3,1,4
10,Jonjoe Kenny,2.0,eng ENG,RB,24-293,75,34,43,79.1,507,155,19,20,95.0,7,10,70.0,4,7,57.1,1,0.2,0.2,2,3,2,2,2
11,Salomón Rondón,33.0,ve VEN,FW,32-108,15,5,6,83.3,58,12,4,5,80.0,1,1,100.0,0,0,,0,0.1,0.2,1,1,0,0,1
12,Jordan Pickford,1.0,eng ENG,GK,27-301,90,24,38,63.2,742,579,0,0,,17,17,100.0,7,21,33.3,0,0.0,0.0,0,0,0,0,0
13,13 Players,,,,,990,325,463,70.2,5728,2192,137,167,82.0,126,161,78.3,41,90,45.6,2,0.7,0.9,11,25,10,6,30
