,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Mbaye Diagne,17.0,sn SEN,FW,29-176,60,7,11,63.6,96,33,4,6,66.7,0,2,0.0,1,1,100.0,0,0.0,0.0,0,1,0,0,3
1,Hal Robson-Kanu,4.0,wls WAL,FW,31-336,30,1,3,33.3,7,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Matheus Pereira,12.0,pt POR,FW,24-352,72,18,25,72.0,220,42,11,13,84.6,4,4,100.0,1,5,20.0,0,0.1,0.1,1,1,0,0,0
3,Karlan Grant,29.0,eng ENG,FW,23-216,18,3,3,100.0,40,15,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
4,Callum Robinson,7.0,ie IRL,LM,26-079,45,14,17,82.4,161,34,8,10,80.0,4,4,100.0,0,0,,0,0.0,0.0,0,2,0,0,1
5,Semi Ajayi,6.0,ng NGA,CB,27-164,45,13,19,68.4,256,118,3,5,60.0,10,11,90.9,0,3,0.0,0,0.0,0.0,0,1,0,0,1
6,Ainsley Maitland-Niles,30.0,eng ENG,CM,23-236,90,7,16,43.8,70,17,7,11,63.6,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
7,Okay Yokuşlu,35.0,tr TUR,CM,27-044,90,16,22,72.7,253,95,4,9,44.4,10,11,90.9,0,0,,0,0.0,0.0,0,1,0,0,4
8,Matt Phillips,10.0,sct SCO,"CM,RM",30-040,90,9,15,60.0,152,80,4,4,100.0,3,7,42.9,2,2,100.0,0,0.4,0.3,2,1,0,0,1
9,Conor Townsend,14.0,eng ENG,LB,28-049,90,20,27,74.1,343,91,8,10,80.0,10,13,76.9,1,2,50.0,0,0.0,0.0,0,0,0,0,1
10,Kyle Bartley,5.0,eng ENG,CB,29-335,90,22,29,75.9,443,146,7,10,70.0,10,12,83.3,4,6,66.7,0,0.0,0.0,0,2,0,0,2
11,Dara O'Shea,27.0,ie IRL,CB,22-049,90,22,30,73.3,508,161,6,7,85.7,9,10,90.0,5,9,55.6,0,0.0,0.0,0,3,0,0,1
12,Darnell Furlong,2.0,eng ENG,RB,25-173,90,17,38,44.7,291,121,8,16,50.0,8,14,57.1,1,5,20.0,0,0.0,0.0,0,2,1,0,5
13,Sam Johnstone,1.0,eng ENG,GK,28-028,90,19,39,48.7,780,627,1,1,100.0,3,3,100.0,15,35,42.9,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,188,294,63.9,3620,1580,73,104,70.2,72,94,76.6,30,68,44.1,0,0.5,0.5,3,15,1,0,20
