,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Danny Ings,9.0,eng ENG,FW,28-198,90,37,1,2,10,25,10,37,1,0,0.0,1,100.0,19,103,40,2,1,1,4,0,26,8
1,Che Adams,10.0,sct SCO,"FW,AM",24-208,90,29,0,3,9,17,8,29,1,1,100.0,0,0.0,19,79,41,2,0,1,3,0,26,11
2,Takumi Minamino,19.0,jp JPN,"LM,CM",26-021,90,50,0,1,22,28,1,50,0,0,,0,,34,211,112,3,4,1,2,0,42,4
3,Oriol Romeu,6.0,es ESP,"CM,RM",29-135,90,111,1,9,73,29,1,111,0,0,,0,,78,497,303,5,13,1,1,4,92,1
4,James Ward-Prowse,8.0,eng ENG,CM,26-097,90,115,1,10,68,39,1,115,0,0,,0,,66,341,194,5,4,0,0,1,89,5
5,Nathan Redmond,11.0,eng ENG,"RM,WB,RB",26-337,90,75,0,8,26,44,4,75,8,3,37.5,5,62.5,40,181,68,2,2,2,0,1,49,18
6,Ryan Bertrand,3.0,eng ENG,"LB,WB",31-185,90,71,2,6,28,37,3,71,1,0,0.0,1,100.0,41,265,183,8,3,1,0,1,48,15
7,Jannik Vestergaard,4.0,dk DEN,CB,28-187,90,86,5,28,42,17,6,86,2,0,0.0,2,100.0,47,252,151,2,1,0,0,0,55,0
8,Jan Bednarek,35.0,pl POL,CB,24-300,90,85,4,30,52,4,1,85,0,0,,0,,54,243,175,0,0,0,0,0,59,0
9,Jack Stephens,5.0,eng ENG,"RB,CB",27-010,80,70,2,24,39,11,0,70,0,0,,0,,40,265,163,2,1,0,1,0,39,1
10,Dan Nlundulu,40.0,eng ENG,AM,22-001,10,2,0,0,1,1,1,2,0,0,,0,,0,0,0,0,0,0,0,0,1,1
11,Alex McCarthy,1.0,eng ENG,GK,31-065,90,26,17,25,1,0,0,26,0,0,,0,,11,54,35,0,0,0,0,0,10,1
12,12 Players,,,,,990,757,33,146,371,252,36,757,13,4,30.8,9,69.2,449,2491,1465,31,29,7,11,7,536,65
