,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ivan Cavaleiro,17.0,pt POR,FW,27-048,90,0,0,0,0,0,0,1,1,1,0,0,0,7,2,1,66.7
1,Ademola Lookman,19.0,ng NGA,FW,23-046,90,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,
2,Ruben Loftus-Cheek,15.0,eng ENG,AM,24-317,82,0,0,0,1,0,0,0,0,2,0,0,0,4,1,5,16.7
3,Tom Cairney,10.0,sct SCO,AM,29-320,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
4,Harrison Reed,21.0,eng ENG,CM,25-313,67,0,0,0,1,1,0,2,1,0,0,0,0,5,0,0,
5,Mario Lemina,18.0,ga GAB,CM,27-095,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
6,Andre-Frank Zambo Anguissa,29.0,cm CMR,CM,25-019,90,0,0,0,1,1,0,1,5,2,0,0,0,9,0,1,0.0
7,Antonee Robinson,33.0,us USA,WB,23-119,90,0,0,0,0,0,0,1,4,3,0,0,0,2,5,1,83.3
8,Bobby Reid,14.0,jm JAM,WB,27-307,71,0,0,0,0,2,0,0,1,0,0,0,0,5,0,0,
9,Aboubakar Kamara,47.0,mr MTN,WB,25-273,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,Tosin Adarabioyo,16.0,eng ENG,CB,23-072,90,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,
11,Joachim Andersen,5.0,dk DEN,CB,24-188,90,0,0,0,2,1,0,0,2,2,0,1,0,6,1,0,100.0
12,Ola Aina,34.0,ng NGA,CB,24-058,90,0,0,0,1,0,0,1,1,1,0,0,0,3,0,0,
13,Alphonse Areola,1.0,fr FRA,GK,27-282,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,0,0,0,6,7,1,7,18,12,0,1,0,48,9,8,52.9
