,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Gabriel Jesus,9.0,br BRA,FW,23-333,90,26,24,2,0,0,0,0,0,0,0,0,0,23,0,0
1,Raheem Sterling,7.0,eng ENG,LW,26-084,90,36,36,0,0,0,0,0,0,0,0,0,0,30,0,2
2,Riyad Mahrez,26.0,dz ALG,RW,30-009,90,72,67,5,0,0,2,10,1,4,2,0,0,60,0,0
3,Kevin De Bruyne,17.0,be BEL,LM,29-247,90,94,87,5,1,1,1,6,0,4,3,0,0,70,2,4
4,Rodri,16.0,es ESP,CM,24-253,90,118,118,0,0,0,0,0,0,0,0,0,0,113,0,1
5,Bernardo Silva,20.0,pt POR,RM,26-204,81,69,65,3,0,1,0,3,1,2,0,0,0,60,1,0
6,İlkay Gündoğan,8.0,de GER,RM,30-129,9,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
7,João Cancelo,27.0,pt POR,LB,26-279,90,88,79,9,2,1,1,4,7,0,0,0,0,76,0,0
8,Aymeric Laporte,14.0,es ESP,CB,26-279,90,106,105,1,1,0,0,0,0,0,0,0,0,101,0,0
9,Rúben Dias,3.0,pt POR,CB,23-292,90,105,105,0,0,0,0,0,0,0,0,0,0,101,0,0
10,Kyle Walker,2.0,eng ENG,RB,30-278,90,91,89,2,0,0,0,1,2,0,0,0,0,86,0,0
11,Ederson,31.0,br BRA,GK,27-197,90,31,25,6,2,0,0,0,0,0,0,0,0,28,0,0
12,12 Players,,,,,990,842,806,33,6,3,4,24,11,10,5,0,0,754,3,7
