,num,joueur
0,,Morten Gamst Pedersen
1,,Steven Nzonzi
2,,Brett Emerton
3,,Mame Biram Diouf
4,,Jason Roberts
5,,Junior Hoilett
6,,Martin Olsson
7,,Jermaine Jones
8,,Gaël Givet
9,,
10,,Mark Bunn
