,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Gabriel Jesus,9.0,br BRA,FW,25-027,90,28,34,82.4,382,79,17,20,85.0,8,8,100.0,2,4,50.0,0,0.3,0.1,5,2,1,0,2
1,Jack Grealish,10.0,eng ENG,LW,26-232,90,26,37,70.3,373,68,17,20,85.0,5,7,71.4,2,4,50.0,0,0.0,0.0,1,0,1,0,3
2,Raheem Sterling,7.0,eng ENG,RW,27-143,90,16,22,72.7,161,40,12,12,100.0,3,6,50.0,0,0,,0,0.0,0.0,0,0,3,0,3
3,Phil Foden,47.0,eng ENG,AM,21-337,79,26,35,74.3,426,112,12,14,85.7,7,9,77.8,4,8,50.0,2,1.1,0.5,3,1,1,0,2
4,Bernardo Silva,20.0,pt POR,AM,27-263,11,8,8,100.0,136,48,4,4,100.0,2,2,100.0,1,1,100.0,0,0.3,0.2,1,1,0,0,1
5,İlkay Gündoğan,8.0,de GER,DM,31-188,90,53,59,89.8,856,159,28,30,93.3,16,18,88.9,7,7,100.0,0,0.1,0.3,2,4,1,0,5
6,Rodri,16.0,es ESP,DM,25-312,82,59,61,96.7,999,142,29,30,96.7,21,21,100.0,8,9,88.9,0,0.0,0.0,1,1,0,0,1
7,Fernandinho,25.0,br BRA,DM,36-361,8,12,12,100.0,188,73,6,6,100.0,6,6,100.0,0,0,,0,0.0,0.0,0,2,0,0,2
8,Nathan Aké,6.0,nl NED,LB,27-071,59,40,53,75.5,643,209,23,26,88.5,14,18,77.8,3,6,50.0,0,0.0,0.0,0,5,0,0,3
9,Oleksandr Zinchenko,11.0,ua UKR,LB,25-136,31,29,34,85.3,396,211,16,16,100.0,9,11,81.8,1,1,100.0,0,0.0,0.0,0,1,1,0,5
10,Aymeric Laporte,14.0,es ESP,CB,27-338,90,82,87,94.3,1659,573,26,26,100.0,38,39,97.4,15,18,83.3,0,0.0,0.0,0,10,0,0,6
11,Rúben Dias,3.0,pt POR,CB,24-351,90,88,95,92.6,1487,532,37,38,97.4,45,47,95.7,5,7,71.4,1,0.2,0.2,1,3,0,0,6
12,João Cancelo,27.0,pt POR,RB,27-338,90,78,92,84.8,1132,390,48,52,92.3,24,31,77.4,3,5,60.0,0,0.1,0.1,2,6,4,0,11
13,Ederson,31.0,br BRA,GK,28-256,90,27,31,87.1,590,333,7,7,100.0,15,16,93.8,5,8,62.5,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,572,660,86.7,9428,2969,282,301,93.7,213,239,89.1,56,78,71.8,3,2.3,1.4,16,36,12,0,50
