,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Gabriel Jesus,9.0,br BRA,FW,25-154,90,1,0,0,3,8,0,1,0,1,0,0,0,7,0,1,0.0
1,Gabriel Martinelli,11.0,br BRA,"LW,LB",21-078,90,0,0,0,2,2,0,5,0,0,0,0,0,4,0,2,0.0
2,Bukayo Saka,7.0,eng ENG,"RW,RM",20-364,90,1,0,0,1,2,0,3,0,1,0,0,0,1,0,1,0.0
3,Granit Xhaka,34.0,ch SUI,"LM,DM",29-342,90,0,0,0,0,0,0,0,2,2,0,0,0,4,0,1,0.0
4,Albert Sambi Lokonga,23.0,be BEL,CM,22-317,73,0,0,0,0,1,0,0,2,0,0,0,0,6,1,1,50.0
5,Fabio Vieira,21.0,pt POR,"CM,AM",22-097,17,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,
6,Martin Ødegaard,8.0,no NOR,RM,23-261,73,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,
7,Emile Smith Rowe,10.0,eng ENG,"CM,DM",22-038,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,Oleksandr Zinchenko,35.0,ua UKR,LB,25-263,73,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
9,Eddie Nketiah,14.0,eng ENG,"FW,LM,LW",23-097,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
10,Gabriel Dos Santos,6.0,br BRA,CB,24-259,90,0,0,0,0,0,0,2,0,1,0,0,0,1,0,2,0.0
11,William Saliba,12.0,fr FRA,CB,21-164,90,1,0,0,1,0,0,0,0,1,0,0,0,13,1,2,33.3
12,Ben White,4.0,eng ENG,RB,24-331,79,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,
13,Takehiro Tomiyasu,18.0,jp JPN,CB,23-303,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
14,Aaron Ramsdale,1.0,eng ENG,GK,24-113,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,15 Players,,,,,990,3,0,0,9,13,0,16,6,8,0,0,0,47,3,10,23.1
