,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Adam Armstrong,9.0,eng ENG,FW,25-101,62,14,13,1,0,1,0,0,0,0,0,0,0,11,0,0
1,Che Adams,10.0,sct SCO,"LM,LW",25-313,28,9,9,0,0,0,0,0,0,0,0,0,0,6,0,1
2,Nathan Redmond,11.0,eng ENG,FW,28-077,82,26,25,1,0,1,0,0,0,0,0,0,0,16,0,3
3,Shane Long,7.0,ie IRL,FW,35-120,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,Mohamed Elyounoussi,24.0,no NOR,LM,27-291,71,32,32,0,0,0,0,2,0,0,0,0,0,24,0,2
5,Moussa Djenepo,19.0,ml MLI,"CM,LM",23-341,19,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
6,Oriol Romeu,6.0,es ESP,CM,30-240,89,41,41,0,0,0,2,0,0,0,0,0,0,31,0,3
7,William Smallbone,20.0,ie IRL,RM,22-090,1,3,2,1,0,0,0,0,0,0,0,0,0,2,0,0
8,James Ward-Prowse,8.0,eng ENG,CM,27-202,90,61,57,4,1,1,2,5,0,3,1,2,0,52,0,0
9,Stuart Armstrong,17.0,sct SCO,"RM,RW",30-053,90,53,49,3,1,0,0,3,0,0,0,0,0,41,1,4
10,Mohammed Salisu,22.0,gh GHA,LB,23-035,90,52,41,11,1,0,0,2,10,0,0,0,0,40,0,0
11,Lyanco,4.0,br BRA,CB,25-110,90,34,33,1,1,0,0,0,0,0,0,0,0,26,0,1
12,Jack Stephens,5.0,eng ENG,CB,28-115,90,56,50,4,3,0,0,0,1,0,0,0,0,34,2,3
13,Kyle Walker-Peters,2.0,eng ENG,RB,25-039,90,55,45,10,0,0,0,2,10,0,0,0,0,44,0,3
14,Alex McCarthy,1.0,eng ENG,GK,32-170,90,24,18,6,2,0,0,0,0,0,0,0,0,15,0,1
15,15 Players,,,,,990,467,422,42,9,3,4,14,21,3,1,2,0,349,3,21
