,num,joueur
0,,Pavel Pogrebnyak
1,,Nick Blackman
2,,Adrian Mariappa
3,,Jem Karacan
4,,Garath McCleary
5,,Chris Gunter
6,,Jobi McAnuff
7,,Sean Morrison
8,,Stephen Kelly
9,,
10,,Stuart Taylor
