,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Christian Pulisic,10.0,us USA,FW,23-092,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Hakim Ziyech,22.0,ma MAR,AM,28-275,64,2,0,1,1,0,0,1,0.0,1,0,0,0,0,2,1,0
2,Mateo Kovačić,8.0,hr CRO,AM,27-227,26,2,2,1,0,1,2,3,66.7,1,0,0,0,0,2,0,0
3,Mason Mount,19.0,eng ENG,AM,22-343,90,3,1,0,1,2,0,0,,0,1,0,1,1,4,0,0
4,Trevoh Chalobah,14.0,eng ENG,CM,22-167,45,1,0,0,1,0,1,2,50.0,1,1,0,1,2,3,0,0
5,Saúl Ñíguez,17.0,es ESP,CM,27-028,45,2,1,1,1,0,1,1,100.0,0,3,0,3,3,5,1,0
6,N'Golo Kanté,7.0,fr FRA,CM,30-265,90,2,1,0,1,1,0,0,,0,2,0,2,2,4,0,0
7,Marcos Alonso,3.0,es ESP,WB,30-356,90,2,2,1,0,1,2,3,66.7,1,0,0,0,4,6,5,0
8,Reece James,24.0,eng ENG,WB,22-011,90,0,0,0,0,0,0,0,,0,0,0,0,3,3,0,0
9,Antonio Rüdiger,2.0,de GER,CB,28-291,90,2,2,1,0,1,0,0,,0,0,0,0,0,2,5,0
10,Thiago Silva,6.0,br BRA,CB,37-088,90,0,0,0,0,0,0,0,,0,2,2,0,1,1,5,0
11,César Azpilicueta,28.0,es ESP,CB,32-113,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
12,Edouard Mendy,16.0,sn SEN,GK,29-293,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
13,13 Players,,,,,990,16,9,5,5,6,6,10,60.0,4,10,2,8,16,32,20,0
