,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Kenneth Zohore,10.0,dk DEN,FW,24-242,70,11,11,0,0,0,0,2,0,0,0,0,0,6,0,1
1,Danny Ward,9.0,eng ENG,FW,26-293,20,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
2,Callum Paterson,13.0,sct SCO,"FW,RM",23-352,90,45,45,0,0,0,1,1,0,0,0,0,0,21,0,0
3,Josh Murphy,11.0,eng ENG,LM,23-218,90,16,15,0,0,0,0,5,0,0,0,0,0,9,1,0
4,Joe Ralls,8.0,eng ENG,CM,24-353,78,34,31,3,2,0,0,0,0,1,0,0,0,22,0,3
5,Gary Madine,24.0,eng ENG,FW,28-037,12,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
6,Harry Arter,7.0,ie IRL,CM,28-276,90,37,34,3,0,0,0,3,0,0,0,0,0,27,0,1
7,Víctor Camarasa,21.0,es ESP,"RM,CM",24-125,90,55,39,16,6,1,0,15,1,9,3,3,2,36,0,1
8,Greg Cunningham,18.0,ie IRL,LB,27-242,90,39,30,8,1,0,0,1,7,0,0,0,0,27,1,0
9,Sol Bamba,22.0,ci CIV,CB,33-260,90,20,20,0,0,0,0,0,0,0,0,0,0,9,0,0
10,Sean Morrison,4.0,eng ENG,CB,27-265,90,57,36,21,0,0,0,1,21,0,0,0,0,28,0,1
11,Bruno Ecuele Manga,5.0,ga GAB,RB,30-076,90,36,31,5,1,0,0,3,4,0,0,0,0,21,0,2
12,Neil Etheridge,1.0,ph PHI,GK,28-235,90,26,17,9,5,0,0,0,0,0,0,0,0,12,0,0
13,13 Players,,,,,990,386,319,65,15,1,1,31,33,10,3,3,2,226,2,9
