,num,joueur
0,,Petr Čech
1,,Michael Essien
2,,David Luiz
3,,Ashley Cole
4,,Fernando Torres
5,,Nicolas Anelka
6,,Florent Malouda
7,,John Terry
8,,Ramires
9,,Frank Lampard
10,,Branislav Ivanović
