,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Teemu Pukki,22.0,fi FIN,FW,32-025,90,18,14,4,0,0,0,0,0,0,0,0,0,12,0,1
1,Milot Rashica,17.0,xk KVX,LW,25-299,74,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0
2,Christos Tzolis,18.0,gr GRE,RW,20-083,16,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1
3,Kieran Dowell,10.0,eng ENG,"RW,AM",24-195,90,31,29,1,1,0,1,3,0,0,0,0,0,18,1,1
4,Pierre Lees-Melou,20.0,fr FRA,"AM,DM",28-333,90,59,58,1,0,0,2,3,1,0,0,0,0,45,0,1
5,Kenny McLean,23.0,sct SCO,DM,30-105,90,54,54,0,0,1,0,1,0,0,0,0,0,45,0,1
6,Mathias Normann,16.0,no NOR,DM,25-330,57,40,38,2,1,0,0,1,0,1,1,0,0,27,0,1
7,Jon Rowe,46.0,eng ENG,"LW,RW",18-358,33,14,13,1,0,1,0,1,0,1,1,0,0,12,0,0
8,Dimitris Giannoulis,30.0,gr GRE,LB,26-188,90,61,47,14,0,0,0,4,14,0,0,0,0,43,0,1
9,Christoph Zimmermann,6.0,de GER,CB,29-101,57,32,31,1,1,0,0,0,0,0,0,0,0,22,0,1
10,Max Aarons,2.0,eng ENG,RB,22-109,33,22,18,4,0,0,0,1,4,0,0,0,0,18,0,0
11,Grant Hanley,5.0,sct SCO,CB,30-154,90,39,36,3,3,0,0,0,0,0,0,0,0,30,0,0
12,Sam Byram,3.0,eng ENG,"RB,CB",28-219,90,45,38,7,0,0,1,0,7,0,0,0,0,37,0,0
13,Tim Krul,1.0,nl NED,GK,34-020,90,29,20,9,2,0,0,0,0,0,0,0,0,21,0,0
14,14 Players,,,,,990,463,415,47,8,2,4,14,26,2,2,0,0,344,1,8
