,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Daniel James,20.0,wls WAL,FW,24-091,90,7,12,58.3,104,19,5,5,100.0,1,4,25.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
1,Jack Harrison,22.0,eng ENG,LW,25-081,90,30,44,68.2,423,88,20,23,87.0,10,13,76.9,0,3,0.0,0,0.1,0.0,2,0,1,0,2
2,Raphinha,10.0,br BRA,RW,25-057,90,22,39,56.4,426,173,9,13,69.2,9,14,64.3,3,9,33.3,0,0.1,0.1,2,4,2,1,6
3,Rodrigo,19.0,es ESP,AM,30-340,90,27,39,69.2,442,138,17,21,81.0,7,10,70.0,3,3,100.0,1,0.3,0.1,5,3,3,0,7
4,Mateusz Klich,43.0,pl POL,DM,31-241,84,19,26,73.1,303,68,11,13,84.6,5,8,62.5,2,4,50.0,0,0.0,0.0,0,4,0,0,4
5,Adam Forshaw,4.0,eng ENG,DM,30-124,6,4,5,80.0,61,25,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,2,0,0,1
6,Robin Koch,5.0,de GER,DM,25-207,90,36,39,92.3,777,173,9,9,100.0,20,21,95.2,5,6,83.3,0,0.0,0.1,1,2,2,0,4
7,Stuart Dallas,15.0,nir NIR,LB,30-296,90,71,80,88.8,1109,319,37,38,97.4,31,35,88.6,2,5,40.0,0,0.2,0.2,1,4,2,0,10
8,Pascal Struijk,21.0,nl NED,CB,22-182,90,68,76,89.5,1404,495,16,20,80.0,47,49,95.9,5,7,71.4,0,0.0,0.0,0,3,0,0,7
9,Diego Llorente,14.0,es ESP,CB,28-177,90,60,69,87.0,1178,372,16,18,88.9,36,40,90.0,7,8,87.5,0,0.0,0.0,0,1,0,0,5
10,Luke Ayling,2.0,eng ENG,RB,30-168,90,45,57,78.9,737,282,18,23,78.3,23,25,92.0,2,4,50.0,0,0.0,0.0,0,3,0,0,7
11,Illan Meslier,1.0,fr FRA,GK,21-344,90,21,27,77.8,498,301,3,3,100.0,13,14,92.9,5,10,50.0,0,0.0,0.0,0,0,0,0,0
12,12 Players,,,,,990,410,513,79.9,7462,2453,163,188,86.7,204,235,86.8,35,60,58.3,1,0.7,0.5,11,27,10,1,54
