,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Cristiano Ronaldo,7.0,pt POR,FW,36-218,90,46,45,1,0,0,0,0,1,0,0,0,0,40,0,1
1,Jadon Sancho,25.0,eng ENG,LW,21-170,65,40,38,2,0,0,0,2,2,0,0,0,0,34,0,0
2,Jesse Lingard,14.0,eng ENG,"LW,RW",28-270,25,11,11,0,0,0,0,1,0,0,0,0,0,9,0,1
3,Mason Greenwood,11.0,eng ENG,RW,19-345,84,36,35,1,0,0,0,3,0,1,1,0,0,28,0,1
4,Donny van de Beek,34.0,nl NED,"AM,RW",24-146,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,Bruno Fernandes,18.0,pt POR,AM,27-003,84,61,58,3,0,1,0,2,1,0,0,0,0,49,0,3
6,Anthony Martial,9.0,fr FRA,"LW,AM",25-280,6,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
7,Nemanja Matić,31.0,rs SRB,DM,33-041,90,107,106,1,1,0,0,1,0,0,0,0,0,98,0,1
8,Paul Pogba,6.0,fr FRA,DM,28-180,90,116,116,0,0,0,3,1,0,0,0,0,0,106,0,0
9,Luke Shaw,23.0,eng ENG,LB,26-061,90,81,68,12,0,0,0,11,6,6,0,6,0,66,1,1
10,Harry Maguire,5.0,eng ENG,CB,28-190,90,63,62,1,1,0,0,0,0,0,0,0,0,62,0,0
11,Raphaël Varane,19.0,fr FRA,CB,28-139,90,56,53,3,3,0,2,0,0,0,0,0,0,51,0,0
12,Aaron Wan-Bissaka,29.0,eng ENG,RB,23-289,90,53,47,6,0,0,1,2,6,0,0,0,0,44,0,1
13,David de Gea,1.0,es ESP,GK,30-308,90,12,5,7,0,0,0,0,0,0,0,0,0,12,0,0
14,14 Players,,,,,990,686,648,37,5,1,6,23,16,7,1,6,0,602,1,9
