,num,joueur
0,,Rob Edwards
1,,Marlon Harewood
2,,Ludovic Sylvestre
3,,Matt Phillips
4,,Keith Southern
5,,Dekel Keinan
6,,Jason Euell
7,,David Carney
8,,Brett Ormerod
9,,
10,,Matt Gilks
