,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Ivan Toney,17.0,eng ENG,FW,25-179,90,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,0,0
1,Bryan Mbeumo,19.0,cm CMR,FW,22-035,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
2,Vitaly Janelt,27.0,de GER,CM,23-124,67,3,2,1,1,1,2,4,50.0,2,0,0,0,2,5,0,0
3,Mathias Jensen,8.0,dk DEN,CM,25-253,23,0,0,0,0,0,0,2,0.0,2,2,1,1,1,1,0,0
4,Christian Nørgaard,6.0,dk DEN,CM,27-185,90,4,2,2,2,0,0,0,,0,0,0,0,1,5,1,0
5,Shandon Baptiste,26.0,gd GRN,CM,23-156,74,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0
6,Frank Onyeka,15.0,ng NGA,CM,23-253,16,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0
7,Rico Henry,3.0,eng ENG,WB,24-065,90,2,2,0,2,0,1,1,100.0,0,2,0,2,1,3,2,0
8,Sergi Canós,7.0,es ESP,WB,24-221,60,2,2,2,0,0,1,3,33.3,2,0,0,0,1,3,2,0
9,Mads Roerslev,30.0,dk DEN,WB,22-079,30,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,1,0
10,Ethan Pinnock,5.0,jm JAM,CB,28-105,90,2,2,2,0,0,0,0,,0,1,0,1,3,5,2,0
11,Pontus Jansson,18.0,se SWE,CB,30-210,90,3,2,3,0,0,1,1,100.0,0,0,0,0,2,5,6,0
12,Kristoffer Ajer,20.0,no NOR,CB,23-147,90,1,1,1,0,0,1,1,100.0,0,2,0,2,1,2,3,0
13,David Raya,1.0,es ESP,GK,25-361,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,21,17,14,6,1,9,18,50.0,9,11,1,10,13,34,20,0
