,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Diogo Jota,18.0,pt POR,"CM,FW",22-041,58,0,0,0,0,1,0,0,1,0,0,0,0,4,1,2,33.3
1,Romain Saïss,27.0,ma MAR,CM,28-294,32,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,100.0
2,Raúl Jiménez,9.0,mx MEX,FW,27-254,45,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,66.7
3,Adama Traoré,37.0,es ESP,FW,22-354,45,0,0,0,0,1,1,0,0,3,0,0,0,5,0,3,0.0
4,Leander Dendoncker,32.0,be BEL,"CB,CM",23-274,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.0
5,Rúben Neves,8.0,pt POR,CM,21-307,90,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,50.0
6,João Moutinho,28.0,pt POR,CM,32-128,71,0,0,0,0,2,0,0,3,0,0,0,0,5,0,1,0.0
7,Morgan Gibbs-White,17.0,eng ENG,CM,18-352,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
8,Jonny Castro,19.0,es ESP,WB,24-317,90,0,0,0,0,0,0,0,4,1,0,0,0,4,2,3,40.0
9,Matt Doherty,2.0,ie IRL,WB,26-363,90,0,0,0,0,0,0,0,0,2,0,0,0,4,5,6,45.5
10,Willy Boly,15.0,ci CIV,CB,27-345,18,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0
11,Conor Coady,16.0,eng ENG,CB,25-323,90,0,0,0,0,1,0,0,1,0,0,0,1,7,1,0,100.0
12,Ryan Bennett,5.0,eng ENG,CB,28-314,90,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,100.0
13,Rui Patrício,11.0,pt POR,GK,30-333,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,918,0,1,0,3,6,1,1,10,8,0,1,1,42,16,21,43.2
