,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Aleksandar Mitrović,9.0,rs SRB,FW,23-364,90,0,0,0,0,2,1,0,0,33,0,0,1,0.1,0.1,0.0,1,0,18,23,78.3,1,13,0,0,0
1,André Schürrle,14.0,de GER,LW,27-313,90,0,0,0,0,5,2,0,0,38,1,0,0,0.1,0.1,0.0,0,0,20,28,71.4,4,23,2,4,3
2,Luciano Vietto,19.0,ar ARG,RW,24-284,68,0,0,0,0,0,0,0,0,27,1,1,2,0.0,0.0,0.1,2,0,16,19,84.2,1,22,2,3,0
3,Floyd Ayité,11.0,tg TOG,RW,29-274,22,0,0,0,0,2,0,0,0,15,0,0,1,0.1,0.1,0.0,2,0,11,11,100.0,3,9,1,1,0
4,Stefan Johansen,8.0,no NOR,LM,27-250,90,0,0,0,0,0,0,0,0,57,5,3,1,0.0,0.0,0.0,1,0,41,47,87.2,5,30,2,0,0
5,Kevin McDonald,6.0,sct SCO,CM,29-315,90,0,0,0,0,0,0,0,0,56,1,1,1,0.0,0.0,0.0,2,0,40,48,83.3,4,26,1,0,0
6,Jean Seri,24.0,ci CIV,RM,27-058,55,0,0,0,0,0,0,0,0,34,3,3,3,0.0,0.0,0.0,1,0,21,27,77.8,4,14,1,0,0
7,Andre-Frank Zambo Anguissa,29.0,cm CMR,RM,22-303,35,0,0,0,0,0,0,0,0,26,0,1,2,0.0,0.0,0.0,1,0,18,21,85.7,5,20,3,3,3
8,Ryan Sessegnon,3.0,eng ENG,LB,18-120,90,0,0,0,0,0,0,0,0,51,0,0,1,0.0,0.0,0.1,3,0,31,44,70.5,0,24,1,1,0
9,Alfie Mawson,26.0,eng ENG,CB,24-239,90,0,0,0,0,0,0,0,0,48,0,2,4,0.0,0.0,0.0,0,0,29,35,82.9,3,28,0,0,0
10,Denis Odoi,4.0,gh GHA,CB,30-111,90,0,0,0,0,0,0,0,0,53,1,2,5,0.0,0.0,0.0,0,0,36,42,85.7,0,28,0,0,0
11,Cyrus Christie,22.0,ie IRL,RB,25-350,90,0,0,0,0,0,0,0,0,60,2,3,2,0.0,0.0,0.1,3,0,38,49,77.6,2,30,3,3,2
12,Marcus Bettinelli,1.0,eng ENG,GK,26-114,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,20,38,52.6,0,18,0,0,0
13,13 Players,,,,,990,0,0,0,0,9,3,0,0,541,14,16,23,0.4,0.4,0.3,16,0,339,432,78.5,32,285,16,15,8
