,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jordan Ayew,18.0,gh GHA,FW,26-110,90,0,0,0,1,3,0,3,1,0,0,0,0,6,1,5,16.7
1,Tammy Abraham,10.0,eng ENG,FW,20-089,56,0,0,0,0,2,1,0,0,0,0,0,0,0,1,4,20.0
2,Oliver McBurnie,62.0,sct SCO,FW,21-209,34,0,0,0,2,0,0,1,0,1,0,0,0,2,5,5,50.0
3,Renato Sanches,35.0,pt POR,"AM,CM,LM",20-134,90,0,0,0,0,1,0,4,0,0,0,0,0,4,1,2,33.3
4,Sam Clucas,17.0,eng ENG,"AM,CM",27-096,80,0,0,0,0,0,0,1,2,2,0,0,0,4,2,3,40.0
5,Nathan Dyer,12.0,eng ENG,LM,30-031,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
6,Tom Carroll,14.0,eng ENG,"DM,CM",25-216,90,1,0,0,2,2,0,4,0,2,0,0,0,5,0,1,0.0
7,Roque Mesa,51.0,es ESP,DM,28-206,45,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,
8,Luciano Narsingh,11.0,nl NED,"DM,RM",27-108,45,0,0,0,0,1,1,1,0,2,0,0,0,3,0,1,0.0
9,Martin Olsson,16.0,se SWE,LB,29-227,90,0,0,0,2,1,0,2,1,1,0,0,0,5,1,0,100.0
10,Alfie Mawson,6.0,eng ENG,CB,23-345,90,0,0,0,1,0,0,0,1,0,0,0,0,7,0,4,0.0
11,Federico Fernández,33.0,ar ARG,CB,28-312,90,1,0,0,1,1,0,0,2,0,0,0,0,6,2,2,50.0
12,Kyle Naughton,26.0,eng ENG,RB,29-043,90,0,0,0,3,0,0,0,3,4,0,0,0,6,3,1,75.0
13,Łukasz Fabiański,1.0,pl POL,GK,32-256,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,2,0,0,13,13,2,16,11,12,0,0,0,53,16,28,36.4
