,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Jordan Ayew,18.0,gh GHA,FW,26-110,90,0,0,0,0,0,0,0,,0,3,0,3,1,1,0,0
1,Tammy Abraham,10.0,eng ENG,FW,20-089,56,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
2,Oliver McBurnie,62.0,sct SCO,FW,21-209,34,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
3,Renato Sanches,35.0,pt POR,"AM,CM,LM",20-134,90,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,0,0
4,Sam Clucas,17.0,eng ENG,"AM,CM",27-096,80,4,2,2,1,1,0,0,,0,2,0,2,2,6,1,0
5,Nathan Dyer,12.0,eng ENG,LM,30-031,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,Tom Carroll,14.0,eng ENG,"DM,CM",25-216,90,4,2,1,3,0,0,0,,0,2,0,2,0,4,1,0
7,Roque Mesa,51.0,es ESP,DM,28-206,45,2,0,1,1,0,1,3,33.3,2,2,0,2,1,3,0,0
8,Luciano Narsingh,11.0,nl NED,"DM,RM",27-108,45,2,2,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0
9,Martin Olsson,16.0,se SWE,LB,29-227,90,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,1,0
10,Alfie Mawson,6.0,eng ENG,CB,23-345,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
11,Federico Fernández,33.0,ar ARG,CB,28-312,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,6,0
12,Kyle Naughton,26.0,eng ENG,RB,29-043,90,5,4,1,4,0,2,3,66.7,1,5,0,5,3,8,3,0
13,Łukasz Fabiański,1.0,pl POL,GK,32-256,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,19,12,6,12,1,4,12,33.3,8,16,1,15,11,30,14,0
