,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Steve Mounié,24.0,bj BEN,FW,23-148,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
1,Rajiv van La Parra,17.0,nl NED,LW,26-265,88,6,5,3,3,0,1,2,50.0,1,1,0,1,0,6,0,0
2,Tom Ince,22.0,eng ENG,LM,26-025,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Collin Quaner,23.0,de GER,"RW,RM",26-251,90,1,1,1,0,0,1,2,50.0,1,2,0,2,0,1,1,0
4,Alex Pritchard,21.0,eng ENG,AM,24-297,76,2,2,1,0,1,0,0,,0,0,0,0,1,3,0,0
5,Laurent Depoitre,20.0,be BEL,"AM,FW",29-079,14,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
6,Danny Williams,19.0,us USA,"DM,CM",28-353,90,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0
7,Jonathan Hogg,6.0,eng ENG,"DM,CM",29-080,90,7,5,0,7,0,3,7,42.9,4,1,0,1,1,8,1,0
8,Terence Kongolo,5.0,nl NED,LB,24-010,90,5,2,3,2,0,3,4,75.0,1,2,1,1,3,8,6,0
9,Christopher Schindler,26.0,de GER,CB,27-301,90,2,0,1,1,0,1,3,33.3,2,0,0,0,0,2,15,0
10,Mathias Jørgensen,25.0,dk DEN,CB,27-307,90,4,1,4,0,0,0,0,,0,0,0,0,1,5,11,0
11,Florent Hadergjonaj,33.0,xk KVX,RB,23-208,52,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0
12,Tommy Smith,2.0,eng ENG,RB,25-316,38,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,2,0
13,Jonas Lössl,1.0,dk DEN,GK,29-023,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
14,14 Players,,,,,990,29,17,13,14,2,10,21,47.6,11,9,2,7,7,36,41,1
